,index,Sample id,Contig_and_Gene id,Contig id,gene_id,gene_to_int,Target accession,query_name,Accession,Seq e-value,Seq score,Seq bias,dom e-value,dom score,dom bias,exp,reg,clu,ov,env,dom,rep,inc,description of target
1206,842,China.pigfarm.SRR5976187,5887_00001,5887,00001,1,-,ClassD,RF0056,0.00017,22.9,0.0,0.00036,21.9,0.0,1.5,1,0,0,1,1,1,1,hypothetical protein
1207,217,China.pigfarm.SRR5976187,589406_00001,589406,00001,1,-,RND_efflux,RF0115,8e-190,635.5,8.2,9.4e-190,635.3,8.2,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC
1208,103,China.pigfarm.SRR5976187,589559_00003,589559,00003,3,-,MexE,RF0098,1.6e-13,52.5,4.6,2.4e-06,28.9,0.4,2.3,1,1,0,2,2,2,2,Multidrug export protein EmrA
1209,339,China.pigfarm.SRR5976187,589559_00004,589559,00004,4,-,adeC-adeK-oprM,RF0021,1.9e-16,62.1,9.6,3.4e-16,61.2,9.6,1.5,1,1,0,1,1,1,1,hypothetical protein
1210,1130,China.pigfarm.SRR5976187,589689_00003,589689,00003,3,-,tet_ribosomoal_protect,RF0135,3.3e-45,156.7,0.0,1.4e-27,98.4,0.2,3.1,2,1,1,3,3,3,2,Elongation factor 4
1211,349,China.pigfarm.SRR5976187,589699_00002,589699,00002,2,-,adeC-adeK-oprM,RF0021,1.5e-14,55.9,21.1,1.8e-10,42.4,9.7,2.1,1,1,1,2,2,2,2,hypothetical protein
1212,99,China.pigfarm.SRR5976187,589699_00003,589699,00003,3,-,adeA-adeI,RF0019,2.7e-10,41.9,0.7,3.1e-10,41.7,0.7,1.2,1,0,0,1,1,1,1,Macrolide export protein MacA
1213,634,China.pigfarm.SRR5976187,590430_00004,590430,00004,4,-,tet_MFS_efflux,RF0134,1.3e-05,26.4,41.7,0.00027,22.1,41.7,2.1,1,1,0,1,1,1,1,hypothetical protein
1214,289,China.pigfarm.SRR5976187,590646_00004,590646,00004,4,-,adeC-adeK-oprM,RF0021,9.4e-71,241.2,11.9,1.1e-70,241.0,11.9,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM
1215,264,China.pigfarm.SRR5976187,590646_00005,590646,00005,5,-,RND_efflux,RF0115,8.9e-71,241.4,5.8,1e-70,241.2,5.8,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE
1216,1137,China.pigfarm.SRR5976187,591362_00008,591362,00008,8,-,tet_ribosomoal_protect,RF0135,3.5e-41,143.4,0.2,5.3e-27,96.6,0.6,2.4,1,1,1,2,2,2,2,Elongation factor 4
1217,1107,China.pigfarm.SRR5976187,591735_00008,591735,00008,8,-,tet_ribosomoal_protect,RF0135,4.3e-50,172.8,1.0,9.4e-36,125.5,0.2,3.1,1,1,2,3,3,3,3,GTP-binding protein TypA/BipA
1218,510,China.pigfarm.SRR5976187,592037_00002,592037,00002,2,-,Cfr23_rRNA_methyltrans,RF0048,1.9e-69,236.9,0.0,2.1e-69,236.7,0.0,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN
1219,966,China.pigfarm.SRR5976187,592346_00004,592346,00004,4,-,RND_efflux,RF0115,3.5e-07,30.9,19.4,0.00052,20.4,1.7,2.3,2,0,0,2,2,2,2,Protein translocase subunit SecDF
1220,1503,China.pigfarm.SRR5976187,592721_00005,592721,00005,5,-,vanX,RF0158,2.3e-55,189.6,0.0,2.6e-55,189.4,0.0,1.0,1,0,0,1,1,1,1,D-alanyl-D-alanine dipeptidase
1221,1383,China.pigfarm.SRR5976187,593374_00002,593374,00002,2,-,vanH,RF0153,1.5e-32,115.1,0.2,5.1e-32,113.3,0.2,1.8,1,1,0,1,1,1,1,D-3-phosphoglycerate dehydrogenase
1222,1048,China.pigfarm.SRR5976187,593714_00001,593714,00001,1,-,tet_ribosomoal_protect,RF0135,1.5e-70,240.5,0.0,5.5e-51,175.8,0.0,2.7,2,1,0,2,2,2,2,Elongation factor G
1223,1089,China.pigfarm.SRR5976187,593951_00009,593951,00009,9,-,tet_ribosomoal_protect,RF0135,1.6e-50,174.3,0.1,9.9e-34,118.8,0.1,3.1,1,1,2,3,3,3,3,GTP-binding protein TypA/BipA
1224,555,China.pigfarm.SRR5976187,594915_00008,594915,00008,8,-,Chlor_Acetyltrans_CAT,RF0050,7.6e-06,27.9,0.4,1.5e-05,27.0,0.4,1.4,1,1,0,1,1,1,1,D-inositol-3-phosphate glycosyltransferase
1225,1513,China.pigfarm.SRR5976187,595448_00001,595448,00001,1,-,vanY,RF0159,2.3e-35,124.8,0.2,2.5e-35,124.7,0.2,1.0,1,0,0,1,1,1,1,Putative carboxypeptidase YodJ
1226,138,China.pigfarm.SRR5976187,595691_00002,595691,00002,2,-,adeA-adeI,RF0019,7.1e-07,30.6,5.9,0.0035,18.5,0.3,3.0,1,1,0,2,2,2,2,Multidrug resistance protein MdtA
1227,375,China.pigfarm.SRR5976187,595691_00003,595691,00003,3,-,adeC-adeK-oprM,RF0021,2.3e-10,42.0,11.9,5.1e-10,40.9,11.9,1.6,1,1,0,1,1,1,1,hypothetical protein
1228,1155,China.pigfarm.SRR5976187,596050_00011,596050,00011,11,-,tet_ribosomoal_protect,RF0135,2.1e-22,81.4,0.0,3e-22,80.9,0.0,1.1,1,0,0,1,1,1,1,Elongation factor Tu
1229,257,China.pigfarm.SRR5976187,597411_00001,597411,00001,1,-,RND_efflux,RF0115,5.4e-155,520.2,18.7,7.3e-155,519.8,18.7,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtB
1230,930,China.pigfarm.SRR5976187,597411_00002,597411,00002,2,-,MexH,RF0099,9.7e-08,33.9,0.1,1.8e-07,33.0,0.1,1.4,1,1,0,1,1,1,1,Multidrug resistance protein MdtA
1231,1387,China.pigfarm.SRR5976187,598115_00004,598115,00004,4,-,vanH,RF0153,1e-31,112.3,0.0,1.4e-31,111.8,0.0,1.1,1,0,0,1,1,1,1,Glycerate dehydrogenase
1232,1485,China.pigfarm.SRR5976187,599418_00005,599418,00005,5,-,vanW,RF0157,2.4e-49,170.4,0.0,2.6e-49,170.2,0.0,1.0,1,0,0,1,1,1,1,Vancomycin B-type resistance protein VanW
1233,1251,China.pigfarm.SRR5976187,599986_00001,599986,00001,1,-,tet_MFS_efflux,RF0134,4e-05,24.8,42.4,8.1e-05,23.8,42.4,1.5,1,1,0,1,1,1,1,hypothetical protein
1234,571,China.pigfarm.SRR5976187,600761_00008,600761,00008,8,-,Chlor_Acetyltrans_CAT,RF0050,0.00042,22.3,0.0,0.00046,22.1,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein
1235,1386,China.pigfarm.SRR5976187,601853_00009,601853,00009,9,-,vanH,RF0153,3.9e-32,113.7,0.1,1.5e-31,111.8,0.1,1.8,1,1,0,1,1,1,1,Putative 2-hydroxyacid dehydrogenase
1236,1081,China.pigfarm.SRR5976187,603688_00005,603688,00005,5,-,tet_ribosomoal_protect,RF0135,2.4e-51,177.0,0.0,7.8e-51,175.3,0.0,1.6,1,1,0,1,1,1,1,Peptide chain release factor 3
1237,735,China.pigfarm.SRR5976187,603688_00006,603688,00006,6,-,ClassB,RF0054,1.4e-05,26.7,0.0,0.00014,23.3,0.0,2.1,2,0,0,2,2,2,1,Flavo-diiron protein FprA1
1238,1011,China.pigfarm.SRR5976187,604078_00013,604078,00013,13,-,tet_ribosomoal_protect,RF0135,2.6e-90,305.7,0.0,1.7e-88,299.7,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G
1239,739,China.pigfarm.SRR5976187,604760_00002,604760,00002,2,-,ClassB,RF0054,1.6e-05,26.4,0.0,3.2e-05,25.5,0.0,1.3,1,0,0,1,1,1,1,hypothetical protein
1240,1498,China.pigfarm.SRR5976187,604760_00009,604760,00009,9,-,vanW,RF0157,1.6e-07,33.2,0.0,2.9e-07,32.3,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein
1241,210,China.pigfarm.SRR5976187,60519_00003,60519,00003,3,-,RND_efflux,RF0115,1.1e-249,833.7,18.2,1.3e-249,833.4,18.2,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA
1242,117,China.pigfarm.SRR5976187,60519_00004,60519,00004,4,-,MexX,RF0101,1.4e-10,42.8,0.9,2.5e-05,25.5,0.0,2.6,1,1,2,3,3,3,2,Multidrug resistance protein MdtA
1243,1034,China.pigfarm.SRR5976187,606442_00004,606442,00004,4,-,tet_ribosomoal_protect,RF0135,4.5e-77,262.0,1.8,1.9e-75,256.6,1.8,2.6,1,1,0,1,1,1,1,Elongation factor G
1244,300,China.pigfarm.SRR5976187,607501_00004,607501,00004,4,-,adeC-adeK-oprM,RF0021,4.1e-26,94.0,19.3,1e-19,72.9,10.5,2.1,1,1,1,2,2,2,2,hypothetical protein
1245,46,China.pigfarm.SRR5976187,607501_00005,607501,00005,5,-,adeA-adeI,RF0019,3.9e-22,80.9,10.9,2.2e-20,75.2,5.3,2.1,2,0,0,2,2,2,2,Macrolide export protein MacA
1246,430,China.pigfarm.SRR5976187,607643_00005,607643,00005,5,-,ClassB,RF0054,2.3e-21,78.4,0.0,2.9e-21,78.1,0.0,1.0,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
1247,697,China.pigfarm.SRR5976187,607643_00016,607643,00016,16,-,ClassB,RF0054,1.6e-08,36.3,0.0,2.2e-08,35.8,0.0,1.3,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ
1248,1435,China.pigfarm.SRR5976187,607643_00019,607643,00019,19,-,vanH,RF0153,8.6e-15,56.7,0.1,7.8e-14,53.6,0.1,1.9,1,1,0,1,1,1,1,Hydroxypyruvate reductase
1249,1332,China.pigfarm.SRR5976187,60766_00032,60766,00032,32,-,vanC,RF0151,2.2e-28,101.6,0.1,2.7e-28,101.3,0.1,1.0,1,0,0,1,1,1,1,D-alanine--D-alanine ligase B
1250,1067,China.pigfarm.SRR5976187,608395_00007,608395,00007,7,-,tet_ribosomoal_protect,RF0135,4.7e-69,235.5,0.0,1e-48,168.3,0.0,2.4,2,1,0,2,2,2,2,Elongation factor G
1251,504,China.pigfarm.SRR5976187,609500_00010,609500,00010,10,-,Cfr23_rRNA_methyltrans,RF0048,9.5e-72,244.5,0.0,1.1e-71,244.2,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
1252,530,China.pigfarm.SRR5976187,610201_00004,610201,00004,4,-,Chlor_Acetyltrans_CAT,RF0050,5.5e-13,51.3,0.0,9.7e-13,50.5,0.0,1.3,1,1,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase"
1253,1003,China.pigfarm.SRR5976187,61120_00002,61120,00002,2,-,tet_ribosomoal_protect,RF0135,3e-109,368.3,0.0,9.3e-108,363.4,0.0,2.0,1,1,0,1,1,1,1,Peptide chain release factor 3
1254,1483,China.pigfarm.SRR5976187,611707_00009,611707,00009,9,-,vanT,RF0156,0.00058,20.7,0.5,0.00058,20.7,0.5,1.6,2,0,0,2,2,2,1,O-acetyltransferase WecH
1255,865,China.pigfarm.SRR5976187,6135_00004,6135,00004,4,-,Erm23S_rRNA_methyltrans,RF0067,3.2e-42,146.6,0.0,3.8e-42,146.4,0.0,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
1256,845,China.pigfarm.SRR5976187,613552_00006,613552,00006,6,-,ClassD,RF0056,0.00056,21.2,0.1,0.0016,19.8,0.1,1.7,2,0,0,2,2,2,1,hypothetical protein
1257,343,China.pigfarm.SRR5976187,613622_00001,613622,00001,1,-,adeC-adeK-oprM,RF0021,1.3e-15,59.4,9.6,7.7e-13,50.2,9.7,3.2,2,1,0,2,2,2,1,hypothetical protein
1258,1357,China.pigfarm.SRR5976187,61374_00002,61374,00002,2,-,vanH,RF0153,1.2e-39,138.4,0.0,3.6e-39,136.8,0.0,1.6,1,1,0,1,1,1,1,Glycerate dehydrogenase
1259,415,China.pigfarm.SRR5976187,615015_00010,615015,00010,10,-,ANT6,RF0029,1.9e-59,203.5,0.0,2.3e-59,203.3,0.0,1.0,1,0,0,1,1,1,1,Aminoglycoside 6-adenylyltransferase
1260,785,China.pigfarm.SRR5976187,615285_00002,615285,00002,2,-,ClassC-AmpC,RF0055,4.4e-22,80.5,0.0,3.9e-20,74.1,0.0,2.1,2,0,0,2,2,2,1,D-aminopeptidase
1261,1136,China.pigfarm.SRR5976187,615877_00004,615877,00004,4,-,tet_ribosomoal_protect,RF0135,1.2e-41,144.9,0.0,8.9e-31,109.0,0.0,3.1,2,1,1,3,3,3,3,GTP-binding protein TypA/BipA
1262,621,China.pigfarm.SRR5976187,617025_00008,617025,00008,8,-,Chlor_Efflux_Pump,RF0051,2.5e-05,25.7,8.4,2.5e-05,25.7,8.4,3.7,2,2,2,4,4,4,1,Hexuronate transporter
1263,1078,China.pigfarm.SRR5976187,617138_00006,617138,00006,6,-,tet_ribosomoal_protect,RF0135,2.9e-52,180.0,0.1,2.1e-34,121.0,0.1,3.1,1,1,2,3,3,3,3,GTP-binding protein TypA/BipA
1264,390,China.pigfarm.SRR5976187,617138_00012,617138,00012,12,-,adeC-adeK-oprM,RF0021,1.8e-07,32.5,4.5,2.9e-07,31.8,4.5,1.3,1,0,0,1,1,1,1,hypothetical protein
1265,282,China.pigfarm.SRR5976187,617214_00001,617214,00001,1,-,adeC-adeK-oprM,RF0021,4e-80,272.1,17.2,4.7e-80,271.8,17.2,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM
1266,183,China.pigfarm.SRR5976187,617214_00002,617214,00002,2,-,RND_efflux,RF0115,2.6e-266,888.8,16.3,3e-266,888.5,16.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE
1267,36,China.pigfarm.SRR5976187,617214_00003,617214,00003,3,-,adeA-adeI,RF0019,2.4e-33,117.8,9.8,2.8e-33,117.6,9.8,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtE
1268,457,China.pigfarm.SRR5976187,61821_00001,61821,00001,1,-,blaI,RF0042,1.5e-08,36.8,0.2,1.8e-08,36.6,0.2,1.0,1,0,0,1,1,1,1,Penicillinase repressor
1269,516,China.pigfarm.SRR5976187,618703_00002,618703,00002,2,-,Cfr23_rRNA_methyltrans,RF0048,4.2e-67,229.2,0.0,5.3e-67,228.8,0.0,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN
1270,1380,China.pigfarm.SRR5976187,618703_00004,618703,00004,4,-,vanH,RF0153,7e-33,116.1,0.0,8.4e-32,112.6,0.0,2.0,1,1,0,1,1,1,1,Glycerate dehydrogenase
1271,449,China.pigfarm.SRR5976187,618733_00001,618733,00001,1,-,ClassB,RF0054,4.4e-16,61.1,0.0,1.2e-14,56.4,0.0,2.0,1,1,0,1,1,1,1,putative metallo-hydrolase
1272,1066,China.pigfarm.SRR5976187,619882_00001,619882,00001,1,-,tet_ribosomoal_protect,RF0135,7e-67,228.3,0.1,2.4e-49,170.4,0.1,2.7,2,1,0,2,2,2,2,Elongation factor G
1273,754,China.pigfarm.SRR5976187,620344_00002,620344,00002,2,-,ClassB,RF0054,7.7e-05,24.2,0.0,0.00014,23.4,0.0,1.3,1,0,0,1,1,1,1,Flavo-diiron protein FprA1
1274,971,China.pigfarm.SRR5976187,620827_00004,620827,00004,4,-,RND_efflux,RF0115,8.2e-06,26.3,5.1,8.2e-06,26.3,5.1,2.9,3,0,0,3,3,3,1,hypothetical protein
1275,668,China.pigfarm.SRR5976187,622143_00003,622143,00003,3,-,ClassB,RF0054,6.6e-14,54.0,0.0,8.2e-14,53.7,0.0,1.0,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
1276,1490,China.pigfarm.SRR5976187,622152_00005,622152,00005,5,-,vanW,RF0157,1.5e-13,53.0,0.0,2.9e-13,52.0,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein
1277,679,China.pigfarm.SRR5976187,622317_00006,622317,00006,6,-,ClassB,RF0054,5.4e-11,44.4,0.0,6.5e-11,44.2,0.0,1.2,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
1278,654,China.pigfarm.SRR5976187,62271_00005,62271,00005,5,-,ClassB,RF0054,3.2e-17,64.8,0.0,4e-17,64.5,0.0,1.1,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
1279,493,China.pigfarm.SRR5976187,623041_00003,623041,00003,3,-,Cfr23_rRNA_methyltrans,RF0048,1.7e-79,270.0,0.0,2e-79,269.7,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
1280,1109,China.pigfarm.SRR5976187,623334_00010,623334,00010,10,-,tet_ribosomoal_protect,RF0135,4.6e-43,149.6,0.0,3.1e-25,90.7,0.4,3.1,3,0,0,3,3,3,2,Elongation factor 4
1281,1007,China.pigfarm.SRR5976187,623989_00003,623989,00003,3,-,tet_ribosomoal_protect,RF0135,1.7e-93,316.3,0.0,2.1e-91,309.4,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G
1282,397,China.pigfarm.SRR5976187,623989_00007,623989,00007,7,-,adeC-adeK-oprM,RF0021,1.1e-06,29.9,1.1,4e-06,28.1,1.1,1.7,1,1,0,1,1,1,1,hypothetical protein
1283,1069,China.pigfarm.SRR5976187,624032_00004,624032,00004,4,-,tet_ribosomoal_protect,RF0135,2.3e-63,216.7,0.1,1.2e-62,214.3,0.1,1.8,1,1,0,1,1,1,1,Elongation factor G
1284,1349,China.pigfarm.SRR5976187,624041_00004,624041,00004,4,-,vanH,RF0153,1.3e-90,305.9,1.5,1.6e-90,305.6,1.5,1.0,1,0,0,1,1,1,1,Phenyllactate dehydrogenase
1285,1311,China.pigfarm.SRR5976187,624228_00007,624228,00007,7,-,vanC,RF0151,6e-44,152.7,0.0,2.7e-43,150.6,0.0,1.7,1,1,0,1,1,1,1,D-alanine--D-alanine ligase
1286,75,China.pigfarm.SRR5976187,625084_00003,625084,00003,3,-,MexH,RF0099,9.5e-18,66.8,1.9,1.2e-17,66.4,1.9,1.1,1,0,0,1,1,1,1,Toluene efflux pump periplasmic linker protein TtgG
1287,242,China.pigfarm.SRR5976187,625084_00004,625084,00004,4,-,RND_efflux,RF0115,1.3e-187,628.2,0.0,1.7e-187,627.8,0.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA
1288,759,China.pigfarm.SRR5976187,625344_00005,625344,00005,5,-,SubclassB3,RF0125,6.2e-08,34.2,0.1,2.7e-06,28.8,0.1,2.2,1,1,0,1,1,1,1,Ribonuclease
1289,674,China.pigfarm.SRR5976187,625344_00010,625344,00010,10,-,ClassB,RF0054,3.7e-12,48.2,0.0,4.6e-12,47.9,0.0,1.0,1,0,0,1,1,1,1,putative protein
1290,787,China.pigfarm.SRR5976187,625572_00005,625572,00005,5,-,ClassC-AmpC,RF0055,7.6e-20,73.2,0.2,1.4e-11,46.0,0.0,3.5,4,0,0,4,4,4,3,D-aminopeptidase
1291,714,China.pigfarm.SRR5976187,626126_00006,626126,00006,6,-,ClassB,RF0054,5e-07,31.4,0.0,7.2e-07,30.9,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein
1292,1241,China.pigfarm.SRR5976187,626273_00002,626273,00002,2,-,tet_MFS_efflux,RF0134,1.1e-10,43.1,28.6,4.9e-10,41.0,28.6,1.9,1,1,0,1,1,1,1,hypothetical protein
1293,941,China.pigfarm.SRR5976187,628057_00006,628057,00006,6,-,MexH,RF0099,3.5e-05,25.5,3.3,0.31,12.5,0.1,3.2,2,1,1,3,3,3,1,hypothetical protein
1294,860,China.pigfarm.SRR5976187,62881_00007,62881,00007,7,-,Erm23S_rRNA_methyltrans,RF0067,2.7e-43,150.2,0.0,3.4e-43,149.9,0.0,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
1295,469,China.pigfarm.SRR5976187,628835_00013,628835,00013,13,-,blaR1,RF0043,0.00094,20.0,0.5,0.00094,20.0,0.5,2.3,2,0,0,2,2,2,1,hypothetical protein
1296,434,China.pigfarm.SRR5976187,628940_00013,628940,00013,13,-,ClassB,RF0054,1e-08,37.0,0.1,1.9e-08,36.1,0.1,1.3,1,0,0,1,1,1,1,Ribonuclease J1
1297,1221,China.pigfarm.SRR5976187,629238_00003,629238,00003,3,-,tet_ribosomoal_protect,RF0135,9.6e-11,42.9,1.4,2.3e-10,41.6,1.4,1.5,1,1,0,1,1,1,1,Elongation factor 4
1298,175,China.pigfarm.SRR5976187,629674_00001,629674,00001,1,-,RND_efflux,RF0115,3.6e-268,894.9,5.3,4.5e-268,894.6,5.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepG
1299,287,China.pigfarm.SRR5976187,629674_00002,629674,00002,2,-,adeC-adeK-oprM,RF0021,3.8e-71,242.5,7.0,4.5e-71,242.2,7.0,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM
1300,1154,China.pigfarm.SRR5976187,629885_00003,629885,00003,3,-,tet_ribosomoal_protect,RF0135,4.8e-52,179.3,0.0,2.7e-34,120.7,0.0,2.5,1,1,1,2,2,2,2,Elongation factor G
1301,265,China.pigfarm.SRR5976187,630778_00001,630778,00001,1,-,RND_efflux,RF0115,1.6e-55,190.9,2.6,2.1e-55,190.5,2.6,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepG
1302,366,China.pigfarm.SRR5976187,632267_00004,632267,00004,4,-,adeC-adeK-oprM,RF0021,1.4e-11,46.0,0.5,2.5e-11,45.2,0.5,1.3,1,0,0,1,1,1,1,hypothetical protein
1303,373,China.pigfarm.SRR5976187,634172_00013,634172,00013,13,-,adeC-adeK-oprM,RF0021,1.4e-10,42.7,18.6,2.3e-10,42.0,18.6,1.3,1,0,0,1,1,1,1,hypothetical protein
1304,123,China.pigfarm.SRR5976187,634172_00014,634172,00014,14,-,MexA,RF0096,3.7e-10,41.4,8.8,6.8e-05,24.0,2.3,2.3,1,1,1,2,2,2,2,Multidrug resistance protein MdtA
1305,1465,China.pigfarm.SRR5976187,6343_00005,6343,00005,5,-,vanT,RF0156,2.9e-63,216.6,0.0,5e-63,215.9,0.0,1.3,1,0,0,1,1,1,1,Alanine racemase
1306,596,China.pigfarm.SRR5976187,634735_00006,634735,00006,6,-,norA,RF0109,2e-11,46.1,29.2,8.6e-11,44.0,29.2,2.0,1,1,0,1,1,1,1,hypothetical protein
1307,100,China.pigfarm.SRR5976187,63502_00007,63502,00007,7,-,MexE,RF0098,3.1e-12,48.2,1.7,2.2e-05,25.7,0.3,2.1,1,1,0,2,2,2,2,Multidrug export protein EmrA
1308,331,China.pigfarm.SRR5976187,63502_00008,63502,00008,8,-,adeC-adeK-oprM,RF0021,4.1e-18,67.6,10.9,9.4e-18,66.4,10.9,1.5,1,1,0,1,1,1,1,Outer membrane protein TolC
1309,157,China.pigfarm.SRR5976187,63521_00001,63521,00001,1,-,MexH,RF0099,7.9e-06,27.6,0.1,1.1e-05,27.2,0.1,1.1,1,0,0,1,1,1,1,Macrolide export protein MacA
1310,696,China.pigfarm.SRR5976187,635444_00007,635444,00007,7,-,ClassB,RF0054,1.5e-08,36.4,0.7,1.2e-07,33.4,0.7,2.5,1,1,0,1,1,1,1,Putative alkyl/aryl-sulfatase YjcS
1311,594,China.pigfarm.SRR5976187,636193_00004,636193,00004,4,-,Chlor_Efflux_Pump,RF0051,6.8e-11,44.0,19.7,1.6e-07,32.9,7.6,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtG
1312,981,China.pigfarm.SRR5976187,636436_00012,636436,00012,12,-,RND_efflux,RF0115,0.0003,21.2,21.7,0.00098,19.5,9.2,2.2,1,1,0,2,2,2,2,hypothetical protein
1313,926,China.pigfarm.SRR5976187,636479_00001,636479,00001,1,-,MexC,RF0097,0.0005,21.2,2.6,0.00095,20.3,0.0,2.1,2,1,0,2,2,2,1,Putative efflux system component YknX
1314,11,China.pigfarm.SRR5976187,636479_00020,636479,00020,20,-,AAC6-I,RF0004,0.00028,22.5,0.0,0.0035,18.9,0.0,2.1,1,1,1,2,2,2,1,hypothetical protein
1315,1112,China.pigfarm.SRR5976187,636797_00020,636797,00020,20,-,tet_ribosomoal_protect,RF0135,9.2e-44,151.9,0.0,7.9e-25,89.4,0.3,3.2,2,1,1,3,3,3,2,Elongation factor 4
1316,1313,China.pigfarm.SRR5976187,636929_00012,636929,00012,12,-,vanC,RF0151,1.3e-40,141.7,0.3,3.3e-37,130.6,0.1,2.0,1,1,1,2,2,2,2,D-alanine--D-alanine ligase B
1317,72,China.pigfarm.SRR5976187,636929_00033,636929,00033,33,-,adeA-adeI,RF0019,2e-14,55.5,7.6,1.2e-13,52.9,7.6,1.9,1,1,0,1,1,1,1,Macrolide export protein MacA
1318,1114,China.pigfarm.SRR5976187,638102_00009,638102,00009,9,-,tet_ribosomoal_protect,RF0135,1.1e-45,158.3,0.1,3e-34,120.5,0.2,3.1,3,0,0,3,3,3,3,GTP-binding protein TypA/BipA
1319,1269,China.pigfarm.SRR5976187,638268_00035,638268,00035,35,-,tet_ribosomoal_protect,RF0135,7e-05,23.5,0.7,0.0027,18.2,0.2,2.5,3,0,0,3,3,2,1,GTPase Der
1320,1010,China.pigfarm.SRR5976187,640168_00002,640168,00002,2,-,tet_ribosomoal_protect,RF0135,8.2e-96,323.9,0.0,5.8e-94,317.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G
1321,633,China.pigfarm.SRR5976187,640970_00001,640970,00001,1,-,Chlor_Efflux_Pump,RF0051,0.00062,21.1,31.8,0.053,14.7,11.5,2.1,2,0,0,2,2,2,2,hypothetical protein
1322,1307,China.pigfarm.SRR5976187,641463_00003,641463,00003,3,-,vanC,RF0151,2e-39,137.9,0.0,2.8e-39,137.4,0.0,1.2,1,0,0,1,1,1,1,D-alanine--D-alanine ligase A
1323,770,China.pigfarm.SRR5976187,641463_00008,641463,00008,8,-,ClassB,RF0054,0.00045,21.7,0.0,0.0033,18.9,0.0,2.0,2,0,0,2,2,2,1,Coenzyme PQQ synthesis protein B
1324,1030,China.pigfarm.SRR5976187,643173_00001,643173,00001,1,-,tet_ribosomoal_protect,RF0135,9.7e-78,264.2,0.0,7.8e-77,261.2,0.0,2.2,1,1,0,1,1,1,1,Elongation factor G
1325,897,China.pigfarm.SRR5976187,643411_00049,643411,00049,49,-,Erm23S_rRNA_methyltrans,RF0067,1.4e-05,26.4,0.0,2.7e-05,25.5,0.0,1.3,1,0,0,1,1,1,1,hypothetical protein
1326,532,China.pigfarm.SRR5976187,643858_00005,643858,00005,5,-,Chlor_Acetyltrans_CAT,RF0050,4e-11,45.2,0.1,6.9e-11,44.4,0.1,1.4,1,1,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase"
1327,537,China.pigfarm.SRR5976187,643919_00005,643919,00005,5,-,Chlor_Acetyltrans_CAT,RF0050,1.9e-10,43.0,0.0,3.2e-10,42.2,0.0,1.3,1,0,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase"
1328,886,China.pigfarm.SRR5976187,644396_00001,644396,00001,1,-,Erm23S_rRNA_methyltrans,RF0067,6.4e-37,129.3,0.0,2e-35,124.4,0.0,2.0,1,1,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
1329,784,China.pigfarm.SRR5976187,644656_00003,644656,00003,3,-,ClassB,RF0054,0.00099,20.6,0.1,0.0015,20.0,0.1,1.2,1,0,0,1,1,1,1,Ribonuclease BN
1330,1122,China.pigfarm.SRR5976187,644943_00026,644943,00026,26,-,tet_ribosomoal_protect,RF0135,6.4e-41,142.5,0.0,2.8e-27,97.5,0.3,2.3,1,1,1,2,2,2,2,Elongation factor 4
