,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id
2403,China.pigfarm.SRR5976187_ctg_678258_00008,-,vanW,RF0157,3.6e-08,35.3,0.0,1.1e-07,33.8,0.0,1.6,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_678258,8
2404,China.pigfarm.SRR5976187_ctg_540182_00002,-,APH3',RF0173,4.2e-08,35.3,0.1,2.8e-06,29.3,0.1,2.2,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_540182,2
2405,China.pigfarm.SRR5976187_ctg_29387_00005,-,Chlor_Efflux_Pump,RF0051,2.9e-08,35.3,1.6,2.9e-08,35.3,1.6,2.4,2,1,0,2,2,2,1,D-xylose-proton symporter     ,China.pigfarm.SRR5976187,ctg_29387,5
2406,China.pigfarm.SRR5976181_ctg_94139_00012,-,ClassB,RF0054,3.7e-08,35.3,0.0,5.2e-08,34.8,0.0,1.3,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_94139,12
2407,China.pigfarm.SRR5976187_ctg_664051_00003,-,ClassB,RF0054,3.2e-08,35.3,0.1,7.2e-08,34.2,0.1,1.5,1,0,0,1,1,1,1,Ribonuclease J1     ,China.pigfarm.SRR5976187,ctg_664051,3
2408,China.pigfarm.SRR5976187_ctg_560492_00005,-,adeA-adeI,RF0019,2.9e-08,35.2,4.6,1.4e-07,33.0,4.6,1.8,1,1,0,1,1,1,1,Macrolide export protein MacA   ,China.pigfarm.SRR5976187,ctg_560492,5
2409,China.pigfarm.SRR5976187_ctg_439268_00010,-,adeA-adeI,RF0019,2.8e-08,35.2,5.2,1.5e-07,32.8,1.3,2.5,2,1,0,2,2,1,1,Macrolide export protein MacA   ,China.pigfarm.SRR5976187,ctg_439268,10
2410,China.pigfarm.SRR5976187_ctg_567004_00004,-,tet_MFS_efflux,RF0134,2.8e-08,35.2,28.1,2.9e-06,28.6,14.5,3.1,1,1,2,3,3,3,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_567004,4
2411,China.pigfarm.SRR5976187_ctg_550275_00001,-,Chlor_Acetyltrans_CAT,RF0050,4.7e-08,35.2,0.0,7.1e-08,34.6,0.0,1.3,1,1,0,1,1,1,1,Chloramphenicol acetyltransferase 3    ,China.pigfarm.SRR5976187,ctg_550275,1
2412,China.pigfarm.SRR5976181_ctg_551225_00013,-,ClassB,RF0054,4.4e-08,35.0,0.0,6.5e-08,34.4,0.0,1.1,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_551225,13
2413,China.pigfarm.SRR5976181_ctg_287041_00009,-,Chlor_Acetyltrans_CAT,RF0050,6.2e-08,34.9,0.1,9.3e-08,34.3,0.1,1.4,1,1,0,1,1,1,1,Putative acetyltransferase     ,China.pigfarm.SRR5976181,ctg_287041,9
2414,China.pigfarm.SRR5976187_ctg_8728_00009,-,RND_efflux,RF0115,2.1e-08,34.9,25.8,1.9e-05,25.2,10.3,2.5,2,1,0,2,2,2,2,Membrane protein YdfJ    ,China.pigfarm.SRR5976187,ctg_8728,9
2415,China.pigfarm.SRR5976187_ctg_672486_00001,-,tet_ribosomoal_protect,RF0135,2.4e-08,34.9,0.0,2.6e-08,34.8,0.0,1.0,1,0,0,1,1,1,1,Elongation factor G 1   ,China.pigfarm.SRR5976187,ctg_672486,1
2416,China.pigfarm.SRR5976181_ctg_254425_00008,-,adeC-adeK-oprM,RF0021,4e-08,34.8,13.3,4.2e-07,31.4,0.1,2.9,3,0,0,3,3,3,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_254425,8
2417,China.pigfarm.SRR5976187_ctg_561212_00005,-,tet_MFS_efflux,RF0134,3.7e-08,34.8,25.9,1.6e-06,29.4,11.2,2.2,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_561212,5
2418,China.pigfarm.SRR5976187_ctg_238510_00003,-,adeA-adeI,RF0019,3.9e-08,34.8,3.7,6.7e-07,30.7,0.5,2.0,2,0,0,2,2,2,1,Macrolide export protein MacA   ,China.pigfarm.SRR5976187,ctg_238510,3
2419,China.pigfarm.SRR5976181_ctg_129196_00004,-,APH3'',RF0172,6.1e-08,34.7,0.3,5.2e-07,31.6,0.3,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_129196,4
2420,China.pigfarm.SRR5976181_ctg_725272_00006,-,vanW,RF0157,6.5e-08,34.6,0.0,2.3e-07,32.8,0.0,1.8,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_725272,6
2421,China.pigfarm.SRR5976181_ctg_39826_00003,-,APH3'',RF0172,6.3e-08,34.6,0.3,9e-07,30.9,0.3,2.5,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_39826,3
2422,China.pigfarm.SRR5976181_ctg_239918_00002,-,ClassB,RF0054,6e-08,34.6,0.0,8.4e-08,34.1,0.0,1.2,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_239918,2
2423,China.pigfarm.SRR5976187_ctg_119817_00012,-,adeA-adeI,RF0019,4.4e-08,34.6,1.3,4.5e-07,31.3,1.3,2.2,1,1,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976187,ctg_119817,12
2424,China.pigfarm.SRR5976187_ctg_219410_00009,-,APH3'',RF0172,5.8e-08,34.6,0.3,8.2e-07,30.9,0.3,2.5,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_219410,9
2425,China.pigfarm.SRR5976187_ctg_139738_00004,-,ClassB,RF0054,5.8e-08,34.5,0.0,8.6e-08,33.9,0.0,1.1,1,0,0,1,1,1,1,"Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase   ",China.pigfarm.SRR5976187,ctg_139738,4
2426,China.pigfarm.SRR5976187_ctg_427635_00008,-,ClassB,RF0054,5.8e-08,34.5,0.0,1e-07,33.6,0.0,1.3,1,0,0,1,1,1,1,Flavo-diiron protein FprA1    ,China.pigfarm.SRR5976187,ctg_427635,8
2427,China.pigfarm.SRR5976187_ctg_467700_00003,-,Chlor_Acetyltrans_CAT,RF0050,7.8e-08,34.5,0.0,1.3e-07,33.7,0.0,1.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_467700,3
2428,China.pigfarm.SRR5976181_ctg_324039_00002,-,adeA-adeI,RF0019,5.7e-08,34.4,6.1,0.00022,22.5,1.2,2.2,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_324039,2
2429,China.pigfarm.SRR5976181_ctg_78301_00001,-,Chlor_Acetyltrans_CAT,RF0050,8.8e-08,34.4,0.7,1.7e-07,33.4,0.6,1.6,1,1,0,1,1,1,1,Putative acetyltransferase     ,China.pigfarm.SRR5976181,ctg_78301,1
2430,China.pigfarm.SRR5976181_ctg_599319_00002,-,MexH,RF0099,7.3e-08,34.4,0.1,1.3e-07,33.6,0.1,1.4,1,1,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_599319,2
2431,China.pigfarm.SRR5976181_ctg_684230_00001,-,RND_efflux,RF0115,3.3e-08,34.4,21.5,0.00025,21.6,7.3,2.2,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_684230,1
2432,China.pigfarm.SRR5976187_ctg_444173_00017,-,ClassB,RF0054,6.7e-08,34.3,0.0,1.4e-07,33.2,0.0,1.5,1,0,0,1,1,1,1,Ribonuclease J 1    ,China.pigfarm.SRR5976187,ctg_444173,17
2433,China.pigfarm.SRR5976187_ctg_109913_00006,-,ClassB,RF0054,6.7e-08,34.3,0.1,9.3e-08,33.8,0.1,1.2,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976187,ctg_109913,6
2434,China.pigfarm.SRR5976187_ctg_128040_00005,-,ClassB,RF0054,6.5e-08,34.3,0.0,1.5e-05,26.5,0.0,2.1,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_128040,5
2435,China.pigfarm.SRR5976181_ctg_34025_00001,-,tet_ribosomoal_protect,RF0135,4.2e-08,34.3,0.0,0.00056,20.6,0.0,2.1,2,0,0,2,2,2,2,GTP-binding protein TypA/BipA    ,China.pigfarm.SRR5976181,ctg_34025,1
2436,China.pigfarm.SRR5976181_ctg_230960_00008,-,ClassB,RF0054,7.3e-08,34.3,0.0,1.5e-07,33.2,0.0,1.5,1,0,0,1,1,1,1,Ribonuclease J 1    ,China.pigfarm.SRR5976181,ctg_230960,8
2437,China.pigfarm.SRR5976187_ctg_355763_00007,-,SubclassB3,RF0125,6.4e-08,34.2,0.0,7.7e-08,33.9,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_355763,7
2438,China.pigfarm.SRR5976181_ctg_683210_00001,-,adeA-adeI,RF0019,6.5e-08,34.2,0.1,6.7e-08,34.1,0.1,1.0,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_683210,1
2439,China.pigfarm.SRR5976181_ctg_592264_00002,-,MexE,RF0098,6.3e-08,34.2,10.7,0.00054,21.2,0.3,2.8,1,1,2,3,3,3,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976181,ctg_592264,2
2440,China.pigfarm.SRR5976187_ctg_723129_00005,-,ClassB,RF0054,7.2e-08,34.2,1.4,2.9e-07,32.2,1.4,1.9,1,1,0,1,1,1,1,putative protein     ,China.pigfarm.SRR5976187,ctg_723129,5
2441,China.pigfarm.SRR5976187_ctg_625344_00005,-,SubclassB3,RF0125,6.2e-08,34.2,0.1,2.7e-06,28.8,0.1,2.2,1,1,0,1,1,1,1,Ribonuclease      ,China.pigfarm.SRR5976187,ctg_625344,5
2442,China.pigfarm.SRR5976181_ctg_50163_00006,-,MexX,RF0101,7e-08,34.1,1.6,0.00038,21.8,1.1,2.2,2,0,0,2,2,2,2,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_50163,6
2443,China.pigfarm.SRR5976181_ctg_282256_00005,-,ClassB,RF0054,8e-08,34.1,1.4,3.2e-07,32.2,1.4,1.9,1,1,0,1,1,1,1,putative protein     ,China.pigfarm.SRR5976181,ctg_282256,5
2444,China.pigfarm.SRR5976181_ctg_693195_00006,-,ClassB,RF0054,9.1e-08,34.0,0.0,1.3e-07,33.4,0.0,1.2,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_693195,6
2445,China.pigfarm.SRR5976187_ctg_257032_00009,-,ClassB,RF0054,8.3e-08,34.0,0.0,1.2e-07,33.4,0.0,1.2,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976187,ctg_257032,9
2446,China.pigfarm.SRR5976187_ctg_43008_00001,-,adeC-adeK-oprM,RF0021,6.1e-08,34.0,15.7,0.0005,21.1,6.3,2.9,2,1,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_43008,1
2447,China.pigfarm.SRR5976187_ctg_597411_00002,-,MexH,RF0099,9.7e-08,33.9,0.1,1.8e-07,33.0,0.1,1.4,1,1,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976187,ctg_597411,2
2448,China.pigfarm.SRR5976181_ctg_504099_00005,-,ClassB,RF0054,1e-07,33.8,0.0,1.4e-07,33.3,0.0,1.1,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_504099,5
2449,China.pigfarm.SRR5976187_ctg_539812_00001,-,ClassB,RF0054,9e-08,33.8,0.0,1.4e-07,33.2,0.0,1.3,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976187,ctg_539812,1
2450,China.pigfarm.SRR5976181_ctg_26200_00003,-,ClassB,RF0054,1.1e-07,33.7,0.0,1.5e-07,33.2,0.0,1.1,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_26200,3
2451,China.pigfarm.SRR5976181_ctg_246285_00003,-,MexH,RF0099,1.3e-07,33.7,3.5,1.5e-07,33.4,3.5,1.0,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_246285,3
2452,China.pigfarm.SRR5976187_ctg_250043_00014,-,ClassB,RF0054,1e-07,33.7,0.0,1.7e-07,32.9,0.0,1.3,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976187,ctg_250043,14
2453,China.pigfarm.SRR5976181_ctg_371713_00004,-,emrE,RF0066,2.2e-07,33.7,6.3,2.6e-07,33.5,6.3,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_371713,4
2454,China.pigfarm.SRR5976187_ctg_543461_00018,-,adeC-adeK-oprM,RF0021,7.6e-08,33.7,12.4,1.2e-07,33.0,6.5,2.7,2,1,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_543461,18
2455,China.pigfarm.SRR5976187_ctg_12301_00001,-,Chlor_Acetyltrans_CAT,RF0050,1.3e-07,33.7,0.5,1.6e-07,33.4,0.5,1.1,1,0,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976187,ctg_12301,1
2456,China.pigfarm.SRR5976187_ctg_560993_00006,-,adeC-adeK-oprM,RF0021,8.3e-08,33.6,3.6,1.8e-07,32.5,3.6,1.5,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_560993,6
2457,China.pigfarm.SRR5976187_ctg_85788_00003,-,tet_MFS_efflux,RF0134,8.9e-08,33.6,41.7,1.1e-06,29.9,15.0,2.7,1,1,1,2,2,2,2,Fosmidomycin resistance protein    ,China.pigfarm.SRR5976187,ctg_85788,3
2458,China.pigfarm.SRR5976181_ctg_119390_00005,-,adeC-adeK-oprM,RF0021,9e-08,33.6,3.6,1.9e-07,32.5,3.6,1.5,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_119390,5
2459,China.pigfarm.SRR5976187_ctg_313500_00005,-,tet_MFS_efflux,RF0134,8.5e-08,33.6,26.3,6.9e-07,30.6,26.3,2.2,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_313500,5
2460,China.pigfarm.SRR5976181_ctg_313913_00003,-,tet_MFS_efflux,RF0134,9.4e-08,33.6,35.5,0.0006,21.1,5.2,3.1,1,1,1,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_313913,3
2461,China.pigfarm.SRR5976181_ctg_638799_00007,-,tet_MFS_efflux,RF0134,9.7e-08,33.6,41.7,1.2e-06,29.9,15.0,2.7,1,1,1,2,2,2,2,Fosmidomycin resistance protein    ,China.pigfarm.SRR5976181,ctg_638799,7
2462,China.pigfarm.SRR5976181_ctg_766308_00004,-,Chlor_Acetyltrans_CAT,RF0050,1.7e-07,33.5,0.0,2.1e-07,33.2,0.0,1.1,1,0,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976181,ctg_766308,4
2463,China.pigfarm.SRR5976181_ctg_148748_00002,-,ClassB,RF0054,1.2e-07,33.5,0.0,2e-07,32.8,0.0,1.3,1,0,0,1,1,1,1,Nitric oxide reductase    ,China.pigfarm.SRR5976181,ctg_148748,2
2464,China.pigfarm.SRR5976181_ctg_605620_00003,-,MexX,RF0101,1.1e-07,33.4,0.4,0.01,17.0,0.1,3.1,2,1,1,3,3,3,2,p-hydroxybenzoic acid efflux pump subunit AaeA ,China.pigfarm.SRR5976181,ctg_605620,3
2465,China.pigfarm.SRR5976187_ctg_273515_00004,-,ClassC-AmpC,RF0055,9.1e-08,33.4,0.0,1.3e-07,32.9,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_273515,4
2466,China.pigfarm.SRR5976187_ctg_500363_00003,-,MexX,RF0101,9.8e-08,33.4,0.4,0.0096,17.0,0.1,3.1,2,1,1,3,3,3,2,p-hydroxybenzoic acid efflux pump subunit AaeA ,China.pigfarm.SRR5976187,ctg_500363,3
2467,China.pigfarm.SRR5976181_ctg_218976_00003,-,MexE,RF0098,1.1e-07,33.4,0.8,1.7e-07,32.8,0.1,1.6,2,0,0,2,2,2,1,Macrolide export protein MacA   ,China.pigfarm.SRR5976181,ctg_218976,3
2468,China.pigfarm.SRR5976181_ctg_777645_00018,-,ClassB,RF0054,1.3e-07,33.4,0.0,6.9e-07,31.1,0.0,1.8,1,1,1,2,2,2,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_777645,18
2469,China.pigfarm.SRR5976181_ctg_120091_00004,-,ClassB,RF0054,1.4e-07,33.4,0.0,2.4e-07,32.6,0.0,1.4,1,0,0,1,1,1,1,Ribonuclease J1     ,China.pigfarm.SRR5976181,ctg_120091,4
2470,China.pigfarm.SRR5976187_ctg_467720_00006,-,SubclassB3,RF0125,1.1e-07,33.4,0.1,2e-07,32.5,0.1,1.4,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_467720,6
2471,China.pigfarm.SRR5976181_ctg_204624_00002,-,adeC-adeK-oprM,RF0021,1.1e-07,33.3,14.2,9e-07,30.3,11.6,2.5,2,1,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_204624,2
2472,China.pigfarm.SRR5976181_ctg_561813_00009,-,MexH,RF0099,1.6e-07,33.3,2.8,2.2e-07,32.8,2.8,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_561813,9
2473,China.pigfarm.SRR5976187_ctg_259534_00004,-,adeC-adeK-oprM,RF0021,1e-07,33.3,14.2,8.2e-07,30.3,11.6,2.5,2,1,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_259534,4
2474,China.pigfarm.SRR5976187_ctg_604760_00009,-,vanW,RF0157,1.6e-07,33.2,0.0,2.9e-07,32.3,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_604760,9
2475,China.pigfarm.SRR5976181_ctg_780862_00005,-,Chlor_Acetyltrans_CAT,RF0050,2.2e-07,33.1,0.0,2.7e-07,32.8,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_780862,5
2476,China.pigfarm.SRR5976181_ctg_147388_00010,-,MexC,RF0097,1.4e-07,33.1,0.2,0.0016,19.6,0.0,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_147388,10
2477,China.pigfarm.SRR5976181_ctg_270884_00004,-,MexC,RF0097,1.3e-07,33.1,0.8,1.7e-06,29.4,0.8,2.0,1,1,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_270884,4
2478,China.pigfarm.SRR5976181_ctg_94530_00005,-,ClassB,RF0054,1.7e-07,33.1,0.1,2.5e-07,32.5,0.1,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_94530,5
2479,China.pigfarm.SRR5976187_ctg_49807_00001,-,Chlor_Acetyltrans_CAT,RF0050,2e-07,33.1,0.0,2.4e-07,32.8,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_49807,1
2480,China.pigfarm.SRR5976181_ctg_270562_00033,-,adeC-adeK-oprM,RF0021,1.3e-07,33.0,4.6,3.7e-05,25.0,0.1,2.6,3,0,0,3,3,3,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_270562,33
2481,China.pigfarm.SRR5976187_ctg_317966_00005,-,vanW,RF0157,1.8e-07,33.0,0.0,6.3e-07,31.2,0.0,1.8,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_317966,5
2482,China.pigfarm.SRR5976187_ctg_105695_00004,-,ClassD,RF0056,1.6e-07,32.9,1.1,0.0014,19.9,0.2,3.4,4,0,0,4,4,4,2,Penicillin-binding protein A    ,China.pigfarm.SRR5976187,ctg_105695,4
2483,China.pigfarm.SRR5976187_ctg_515294_00002,-,ClassC-AmpC,RF0055,1.3e-07,32.8,0.0,1.5e-06,29.4,0.0,2.1,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_515294,2
2484,China.pigfarm.SRR5976181_ctg_322383_00006,-,tet_ribosomoal_protect,RF0135,1.1e-07,32.8,0.0,1.5e-06,29.2,0.0,2.0,1,1,1,2,2,2,1,GTP-binding protein TypA/BipA    ,China.pigfarm.SRR5976181,ctg_322383,6
2485,China.pigfarm.SRR5976181_ctg_118074_00011,-,ClassB,RF0054,2.1e-07,32.8,0.0,2.9e-07,32.3,0.0,1.1,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976181,ctg_118074,11
2486,China.pigfarm.SRR5976187_ctg_126012_00017,-,adeA-adeI,RF0019,1.7e-07,32.7,8.8,1e-06,30.1,8.8,1.9,1,1,0,1,1,1,1,Macrolide export protein MacA   ,China.pigfarm.SRR5976187,ctg_126012,17
2487,China.pigfarm.SRR5976187_ctg_649195_00007,-,vanD,RF0152,2.1e-07,32.7,0.0,7.9e-07,30.8,0.0,1.8,2,0,0,2,2,2,1,D-alanine--D-alanine ligase     ,China.pigfarm.SRR5976187,ctg_649195,7
2488,China.pigfarm.SRR5976181_ctg_398726_00004,-,SubclassB3,RF0125,1.9e-07,32.7,0.1,3.9e-07,31.7,0.1,1.5,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_398726,4
2489,China.pigfarm.SRR5976187_ctg_587415_00003,-,MexE,RF0098,1.7e-07,32.6,3.3,0.0012,20.0,0.3,2.1,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_587415,3
2490,China.pigfarm.SRR5976181_ctg_253276_00015,-,adeC-adeK-oprM,RF0021,1.8e-07,32.6,2.2,2.6e-07,32.1,2.2,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_253276,15
2491,China.pigfarm.SRR5976187_ctg_527845_00003,-,SubclassB3,RF0125,2e-07,32.6,0.2,3.3e-07,31.8,0.2,1.2,1,0,0,1,1,1,1,Ribonuclease      ,China.pigfarm.SRR5976187,ctg_527845,3
2492,China.pigfarm.SRR5976187_ctg_196879_00025,-,ClassB,RF0054,2.2e-07,32.6,0.0,4.2e-07,31.6,0.0,1.4,1,0,0,1,1,1,1,Ribonuclease J1     ,China.pigfarm.SRR5976187,ctg_196879,25
2493,China.pigfarm.SRR5976187_ctg_617138_00012,-,adeC-adeK-oprM,RF0021,1.8e-07,32.5,4.5,2.9e-07,31.8,4.5,1.3,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_617138,12
2494,China.pigfarm.SRR5976181_ctg_112405_00004,-,adeA-adeI,RF0019,2.1e-07,32.5,9.4,1.2e-06,30.0,9.4,1.8,1,1,0,1,1,1,1,Macrolide export protein MacA   ,China.pigfarm.SRR5976181,ctg_112405,4
2495,China.pigfarm.SRR5976181_ctg_384200_00012,-,ClassB,RF0054,2.6e-07,32.5,0.0,3.3e-07,32.1,0.0,1.2,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_384200,12
2496,China.pigfarm.SRR5976181_ctg_55582_00003,-,ClassD,RF0056,2.3e-07,32.5,1.5,0.0016,19.9,0.2,3.4,4,0,0,4,4,4,2,Penicillin-binding protein A    ,China.pigfarm.SRR5976181,ctg_55582,3
2497,China.pigfarm.SRR5976187_ctg_310879_00015,-,Chlor_Acetyltrans_CAT,RF0050,3.3e-07,32.4,0.3,4.2e-07,32.1,0.3,1.2,1,0,0,1,1,1,1,Chloramphenicol acetyltransferase     ,China.pigfarm.SRR5976187,ctg_310879,15
2498,China.pigfarm.SRR5976181_ctg_681878_00003,-,vanZ,RF0160,4.3e-07,32.4,8.0,6.7e-07,31.8,8.0,1.4,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_681878,3
2499,China.pigfarm.SRR5976181_ctg_586254_00003,-,Chlor_Acetyltrans_CAT,RF0050,3.6e-07,32.4,0.0,5.3e-07,31.9,0.0,1.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_586254,3
2500,China.pigfarm.SRR5976181_ctg_639587_00001,-,tet_MFS_efflux,RF0134,2.3e-07,32.3,30.9,0.00015,23.1,19.1,3.0,1,1,2,3,3,3,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_639587,1
2501,China.pigfarm.SRR5976181_ctg_367061_00001,-,adeC-adeK-oprM,RF0021,2.4e-07,32.2,0.6,3.2e-07,31.8,0.6,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_367061,1
2502,China.pigfarm.SRR5976181_ctg_130373_00002,-,MexH,RF0099,3.5e-07,32.2,0.8,6.2e-07,31.4,0.8,1.5,1,1,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_130373,2
2503,China.pigfarm.SRR5976187_ctg_421381_00005,-,MexA,RF0096,2.4e-07,32.1,1.4,3.5e-07,31.6,1.4,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976187,ctg_421381,5
2504,China.pigfarm.SRR5976181_ctg_417691_00014,-,MexA,RF0096,2.6e-07,32.1,1.4,3.8e-07,31.6,1.4,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_417691,14
2505,China.pigfarm.SRR5976181_ctg_216685_00007,-,Chlor_Efflux_Pump,RF0051,3e-07,32.1,2.3,3e-07,32.1,2.3,4.4,3,1,0,5,5,5,1,Hexuronate transporter     ,China.pigfarm.SRR5976181,ctg_216685,7
2506,China.pigfarm.SRR5976181_ctg_743015_00008,-,MexE,RF0098,2.8e-07,32.1,0.6,2.8e-07,32.1,0.6,1.7,1,1,1,2,2,2,1,putative multidrug resistance protein EmrK  ,China.pigfarm.SRR5976181,ctg_743015,8
2507,China.pigfarm.SRR5976181_ctg_162185_00004,-,MexH,RF0099,3.7e-07,32.1,2.0,0.02,16.5,0.1,2.2,1,1,1,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_162185,4
2508,China.pigfarm.SRR5976187_ctg_191613_00004,-,Chlor_Efflux_Pump,RF0051,2.8e-07,32.1,3.0,2.8e-07,32.1,3.0,2.4,2,0,0,2,2,2,1,D-xylose-proton symporter     ,China.pigfarm.SRR5976187,ctg_191613,4
2509,China.pigfarm.SRR5976181_ctg_157895_00002,-,ClassB,RF0054,3.7e-07,32.0,0.0,5.4e-07,31.4,0.0,1.1,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976181,ctg_157895,2
2510,China.pigfarm.SRR5976181_ctg_390927_00004,-,adeC-adeK-oprM,RF0021,2.7e-07,32.0,10.6,3.5e-06,28.4,10.7,2.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_390927,4
