,index,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id,sample_contig
16974,403,China.pigfarm.SRR5976183_ctg_161508_00002,-,adeC-adeK-oprM,RF0021,6.1e-05,24.2,10.5,0.00025,22.2,10.5,1.8,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_161508,2,China.pigfarm.SRR5976183_ctg_161508
10133,411,China.pigfarm.SRR5976187_ctg_67578_00021,-,adeC-adeK-oprM,RF0021,5.7e-05,24.2,6.9,0.0002,22.4,6.9,1.8,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_67578,21,China.pigfarm.SRR5976187_ctg_67578
10134,412,China.pigfarm.SRR5976187_ctg_155962_00004,-,adeC-adeK-oprM,RF0021,5.7e-05,24.2,10.5,0.00023,22.2,10.5,1.8,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_155962,4,China.pigfarm.SRR5976187_ctg_155962
7449,686,China.pigfarm.SRR5976182_ctg_542723_00001,-,ClassB,RF0054,6.5e-05,24.2,0.0,8.2e-05,23.9,0.0,1.1,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976182,ctg_542723,1,China.pigfarm.SRR5976182_ctg_542723
13130,3408,China.pigfarm.SRR5976187_ctg_581155_00006,-,vanZ,RF0160,0.00013,24.2,4.7,0.00013,24.2,4.7,1.9,1,1,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_581155,6,China.pigfarm.SRR5976187_ctg_581155
10204,482,China.pigfarm.SRR5976187_ctg_344660_00003,-,blaI,RF0042,0.00012,24.2,0.0,0.00014,24.0,0.0,1.1,1,0,0,1,1,1,1,Penicillinase repressor     ,China.pigfarm.SRR5976187,ctg_344660,3,China.pigfarm.SRR5976187_ctg_344660
3125,3125,China.pigfarm.SRR5976186_ctg_97632_00001,-,vanA,RF0149,9e-05,24.1,0.1,0.00039,22.0,0.1,1.9,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_97632,1,China.pigfarm.SRR5976186_ctg_97632
22342,2225,China.pigfarm.SRR5976181_ctg_30850_00006,-,norA,RF0109,0.00011,24.1,5.2,0.00011,24.1,5.2,2.1,2,1,1,3,3,3,1,putative metabolite transport protein CsbC  ,China.pigfarm.SRR5976181,ctg_30850,6,China.pigfarm.SRR5976181_ctg_30850
11501,1779,China.pigfarm.SRR5976187_ctg_529638_00005,-,MexH,RF0099,9.1e-05,24.1,0.1,0.00025,22.7,0.0,1.7,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_529638,5,China.pigfarm.SRR5976187_ctg_529638
17224,653,China.pigfarm.SRR5976183_ctg_388892_00003,-,Chlor_Efflux_Pump,RF0051,8e-05,24.1,15.5,8e-05,24.1,15.5,4.0,2,2,2,4,4,4,1,Hexuronate transporter     ,China.pigfarm.SRR5976183,ctg_388892,3,China.pigfarm.SRR5976183_ctg_388892
15104,1911,China.pigfarm.SRR5976185_ctg_508503_00032,-,norA,RF0109,0.00011,24.1,5.2,0.00011,24.1,5.2,2.2,2,1,0,2,2,2,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_508503,32,China.pigfarm.SRR5976185_ctg_508503
18350,1779,China.pigfarm.SRR5976183_ctg_653801_00002,-,MexH,RF0099,9.8e-05,24.1,0.1,0.00027,22.7,0.0,1.7,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_653801,2,China.pigfarm.SRR5976183_ctg_653801
1772,1772,China.pigfarm.SRR5976186_ctg_192708_00005,-,MexH,RF0099,0.00011,24.0,0.2,0.00023,22.9,0.2,1.4,1,1,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976186,ctg_192708,5,China.pigfarm.SRR5976186_ctg_192708
13200,7,China.pigfarm.SRR5976185_ctg_96977_00055,-,AAC3-I,RF0003,0.0002,24.0,0.0,0.00023,23.8,0.0,1.1,1,0,0,1,1,1,1,Ribosomal-protein-alanine acetyltransferase      ,China.pigfarm.SRR5976185,ctg_96977,55,China.pigfarm.SRR5976185_ctg_96977
10376,654,China.pigfarm.SRR5976187_ctg_168013_00004,-,Chlor_Efflux_Pump,RF0051,8.3e-05,24.0,28.2,0.012,16.9,9.8,2.2,2,0,0,2,2,2,2,D-galactonate transporter     ,China.pigfarm.SRR5976187,ctg_168013,4,China.pigfarm.SRR5976187_ctg_168013
3127,3127,China.pigfarm.SRR5976186_ctg_660118_00048,-,vanA,RF0149,0.0001,24.0,0.0,0.013,17.1,0.0,2.1,2,0,0,2,2,2,1,Formate-dependent phosphoribosylglycinamide formyltransferase    ,China.pigfarm.SRR5976186,ctg_660118,48,China.pigfarm.SRR5976186_ctg_660118
3126,3126,China.pigfarm.SRR5976186_ctg_542665_00002,-,vanA,RF0149,9.9e-05,24.0,0.0,0.084,14.4,0.0,2.2,2,0,0,2,2,2,2,Formate-dependent phosphoribosylglycinamide formyltransferase    ,China.pigfarm.SRR5976186,ctg_542665,2,China.pigfarm.SRR5976186_ctg_542665
21209,1092,China.pigfarm.SRR5976181_ctg_2274_00013,-,Erm23S_rRNA_methyltrans,RF0067,8.8e-05,24.0,0.0,0.00013,23.5,0.0,1.1,1,0,0,1,1,1,1,tRNA1(Val) (adenine(37)-N6)-methyltransferase     ,China.pigfarm.SRR5976181,ctg_2274,13,China.pigfarm.SRR5976181_ctg_2274
20609,492,China.pigfarm.SRR5976181_ctg_246285_00004,-,adeC-adeK-oprM,RF0021,7.9e-05,23.9,9.5,0.00015,23.0,0.3,2.4,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_246285,4,China.pigfarm.SRR5976181_ctg_246285
17606,1035,China.pigfarm.SRR5976183_ctg_612118_00010,-,Erm23S_rRNA_methyltrans,RF0067,8.9e-05,23.9,0.0,0.00013,23.5,0.0,1.2,1,0,0,1,1,1,1,Release factor glutamine methyltransferase   ,China.pigfarm.SRR5976183,ctg_612118,10,China.pigfarm.SRR5976183_ctg_612118
1773,1773,China.pigfarm.SRR5976186_ctg_438330_00002,-,MexH,RF0099,0.00012,23.9,0.1,0.00033,22.4,0.0,1.7,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_438330,2,China.pigfarm.SRR5976186_ctg_438330
5104,1553,China.pigfarm.SRR5976184_ctg_528276_00004,-,MexH,RF0099,0.0001,23.9,0.1,0.00029,22.4,0.0,1.7,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_528276,4,China.pigfarm.SRR5976184_ctg_528276
14863,1670,China.pigfarm.SRR5976185_ctg_575860_00001,-,MexH,RF0099,0.00012,23.9,0.1,0.00034,22.4,0.0,1.7,2,0,0,2,2,2,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_575860,1,China.pigfarm.SRR5976185_ctg_575860
8251,1488,China.pigfarm.SRR5976182_ctg_420106_00002,-,MexH,RF0099,9.1e-05,23.9,0.1,0.00026,22.4,0.0,1.7,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_420106,2,China.pigfarm.SRR5976182_ctg_420106
14182,989,China.pigfarm.SRR5976185_ctg_88814_00010,-,Erm23S_rRNA_methyltrans,RF0067,9.7e-05,23.9,0.0,0.00014,23.3,0.0,1.1,1,0,0,1,1,1,1,tRNA1(Val) (adenine(37)-N6)-methyltransferase      ,China.pigfarm.SRR5976185,ctg_88814,10,China.pigfarm.SRR5976185_ctg_88814
22008,1891,China.pigfarm.SRR5976181_ctg_610451_00003,-,MexH,RF0099,0.00012,23.9,0.1,0.00033,22.4,0.0,1.7,2,0,0,2,2,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_610451,3,China.pigfarm.SRR5976181_ctg_610451
18351,1780,China.pigfarm.SRR5976183_ctg_675925_00007,-,MexH,RF0099,0.00012,23.8,0.1,0.00022,23.0,0.1,1.3,1,1,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976183,ctg_675925,7,China.pigfarm.SRR5976183_ctg_675925
23805,3688,China.pigfarm.SRR5976181_ctg_350199_00006,-,vanY,RF0159,0.00014,23.8,3.2,0.0011,20.8,3.2,2.1,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_350199,6,China.pigfarm.SRR5976181_ctg_350199
16489,3296,China.pigfarm.SRR5976185_ctg_426480_00014,-,vanY,RF0159,0.00015,23.8,3.2,0.0012,20.8,3.2,2.1,1,1,0,1,1,1,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_426480,14,China.pigfarm.SRR5976185_ctg_426480
14865,1672,China.pigfarm.SRR5976185_ctg_308312_00012,-,MexH,RF0099,0.00013,23.8,0.1,0.00023,23.0,0.1,1.3,1,1,0,1,1,1,1,Multidrug resistance protein MdtA    ,China.pigfarm.SRR5976185,ctg_308312,12,China.pigfarm.SRR5976185_ctg_308312
6259,2708,China.pigfarm.SRR5976184_ctg_474530_00051,-,TetX,RF0136,9e-05,23.8,0.0,0.00025,22.3,0.0,1.6,2,0,0,2,2,2,1,Putative oxidoreductase YgfK    ,China.pigfarm.SRR5976184,ctg_474530,51,China.pigfarm.SRR5976184_ctg_474530
13335,142,China.pigfarm.SRR5976185_ctg_137836_00004,-,adeA-adeI,RF0019,9.3e-05,23.8,0.7,0.002,19.4,0.0,2.4,2,1,1,3,3,2,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_137836,4,China.pigfarm.SRR5976185_ctg_137836
20770,653,China.pigfarm.SRR5976181_ctg_358984_00009,-,Chlor_Acetyltrans_CAT,RF0050,0.00015,23.8,0.0,0.0002,23.5,0.0,1.2,1,0,0,1,1,1,1,Maltose O-acetyltransferase     ,China.pigfarm.SRR5976181,ctg_358984,9,China.pigfarm.SRR5976181_ctg_358984
13736,543,China.pigfarm.SRR5976185_ctg_20684_00010,-,Chlor_Acetyltrans_CAT,RF0050,0.00017,23.7,0.0,0.00023,23.3,0.0,1.2,1,0,0,1,1,1,1,Maltose O-acetyltransferase      ,China.pigfarm.SRR5976185,ctg_20684,10,China.pigfarm.SRR5976185_ctg_20684
4331,780,China.pigfarm.SRR5976184_ctg_214176_00002,-,ClassD,RF0056,9.8e-05,23.7,0.0,0.0002,22.7,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_214176,2,China.pigfarm.SRR5976184_ctg_214176
22244,2127,China.pigfarm.SRR5976181_ctg_579086_00001,-,MexX,RF0101,9.7e-05,23.7,0.0,0.00011,23.5,0.0,1.3,1,1,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_579086,1,China.pigfarm.SRR5976181_ctg_579086
10314,592,China.pigfarm.SRR5976187_ctg_709919_00008,-,Chlor_Acetyltrans_CAT,RF0050,0.00015,23.7,0.0,0.0002,23.3,0.0,1.2,1,0,0,1,1,1,1,Maltose O-acetyltransferase     ,China.pigfarm.SRR5976187,ctg_709919,8,China.pigfarm.SRR5976187_ctg_709919
10135,413,China.pigfarm.SRR5976187_ctg_273421_00006,-,adeC-adeK-oprM,RF0021,8.3e-05,23.7,30.2,0.027,15.4,12.0,3.4,3,1,0,3,3,3,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_273421,6,China.pigfarm.SRR5976187_ctg_273421
17463,892,China.pigfarm.SRR5976183_ctg_549164_00006,-,ClassD,RF0056,0.00011,23.7,0.0,0.00022,22.7,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_549164,6,China.pigfarm.SRR5976183_ctg_549164
7455,692,China.pigfarm.SRR5976182_ctg_387425_00006,-,ClassB,RF0054,0.0001,23.6,0.1,0.00025,22.3,0.1,1.7,1,1,0,1,1,1,1,Anaerobic nitric oxide reductase flavorubredoxin  ,China.pigfarm.SRR5976182,ctg_387425,6,China.pigfarm.SRR5976182_ctg_387425
3058,3058,China.pigfarm.SRR5976186_ctg_565087_00004,-,tet_ribosomoal_protect,RF0135,7.5e-05,23.5,0.3,9.4e-05,23.2,0.3,1.2,1,0,0,1,1,1,1,GTPase Era     ,China.pigfarm.SRR5976186,ctg_565087,4,China.pigfarm.SRR5976186_ctg_565087
12717,2995,China.pigfarm.SRR5976187_ctg_48201_00010,-,tet_ribosomoal_protect,RF0135,6.9e-05,23.5,0.3,8.6e-05,23.2,0.3,1.2,1,0,0,1,1,1,1,GTPase Era     ,China.pigfarm.SRR5976187,ctg_48201,10,China.pigfarm.SRR5976187_ctg_48201
20610,493,China.pigfarm.SRR5976181_ctg_658303_00004,-,adeC-adeK-oprM,RF0021,0.0001,23.5,13.3,0.00041,21.5,11.4,2.5,2,1,0,2,2,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_658303,4,China.pigfarm.SRR5976181_ctg_658303
17392,821,China.pigfarm.SRR5976183_ctg_638556_00001,-,ClassB,RF0054,0.00014,23.5,0.0,0.00021,22.9,0.0,1.2,1,0,0,1,1,1,1,"Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase   ",China.pigfarm.SRR5976183,ctg_638556,1,China.pigfarm.SRR5976183_ctg_638556
13785,592,China.pigfarm.SRR5976185_ctg_49302_00014,-,Chlor_Efflux_Pump,RF0051,0.00013,23.5,3.9,0.00013,23.5,3.9,3.7,2,2,1,3,3,2,1,Hexuronate transporter      ,China.pigfarm.SRR5976185,ctg_49302,14,China.pigfarm.SRR5976185_ctg_49302
9374,2611,China.pigfarm.SRR5976182_ctg_679852_00016,-,tet_ribosomoal_protect,RF0135,5.8e-05,23.5,0.3,7.3e-05,23.2,0.3,1.2,1,0,0,1,1,1,1,GTPase Era     ,China.pigfarm.SRR5976182,ctg_679852,16,China.pigfarm.SRR5976182_ctg_679852
19620,3049,China.pigfarm.SRR5976183_ctg_23679_00010,-,tet_ribosomoal_protect,RF0135,7.4e-05,23.5,0.3,9.3e-05,23.2,0.3,1.2,1,0,0,1,1,1,1,GTPase Era     ,China.pigfarm.SRR5976183,ctg_23679,10,China.pigfarm.SRR5976183_ctg_23679
10378,656,China.pigfarm.SRR5976187_ctg_438267_00007,-,Chlor_Efflux_Pump,RF0051,0.00011,23.5,3.9,0.00011,23.5,3.9,3.8,2,2,3,5,5,5,1,Hexuronate transporter     ,China.pigfarm.SRR5976187,ctg_438267,7,China.pigfarm.SRR5976187_ctg_438267
7342,579,China.pigfarm.SRR5976182_ctg_569193_00006,-,ClassA,RF0053,9.8e-05,23.5,0.2,0.00016,22.8,0.2,1.3,1,0,0,1,1,1,1,D-alanyl-D-alanine carboxypeptidase DacF    ,China.pigfarm.SRR5976182,ctg_569193,6,China.pigfarm.SRR5976182_ctg_569193
5105,1554,China.pigfarm.SRR5976184_ctg_570756_00002,-,MexH,RF0099,0.00014,23.4,1.0,0.00032,22.3,1.0,1.4,1,1,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976184,ctg_570756,2,China.pigfarm.SRR5976184_ctg_570756
22351,2234,China.pigfarm.SRR5976181_ctg_282256_00004,-,Qnr,RF0113,0.0002,23.4,17.1,0.023,16.7,2.7,2.5,1,1,1,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_282256,4,China.pigfarm.SRR5976181_ctg_282256
18972,2401,China.pigfarm.SRR5976183_ctg_38775_00001,-,TetA,RF0127,0.00011,23.4,4.3,0.00013,23.1,4.3,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_38775,1,China.pigfarm.SRR5976183_ctg_38775
8520,1757,China.pigfarm.SRR5976182_ctg_149778_00003,-,Qnr,RF0113,0.00015,23.4,17.1,0.018,16.7,2.7,2.5,1,1,1,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_149778,3,China.pigfarm.SRR5976182_ctg_149778
17395,824,China.pigfarm.SRR5976183_ctg_409418_00026,-,ClassB,RF0054,0.00016,23.3,0.0,0.00027,22.5,0.0,1.3,1,0,0,1,1,1,1,Ribonuclease      ,China.pigfarm.SRR5976183,ctg_409418,26,China.pigfarm.SRR5976183_ctg_409418
914,914,China.pigfarm.SRR5976186_ctg_256443_00001,-,ClassD,RF0056,0.00015,23.3,0.0,0.052,14.9,0.0,2.3,2,0,0,2,2,2,2,"Peptidoglycan D,D-transpeptidase MrdA    ",China.pigfarm.SRR5976186,ctg_256443,1,China.pigfarm.SRR5976186_ctg_256443
20771,654,China.pigfarm.SRR5976181_ctg_602624_00008,-,Chlor_Acetyltrans_CAT,RF0050,0.00022,23.3,0.1,0.00076,21.5,0.0,1.8,2,0,0,2,2,2,1,"UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase     ",China.pigfarm.SRR5976181,ctg_602624,8,China.pigfarm.SRR5976181_ctg_602624
9152,2389,China.pigfarm.SRR5976182_ctg_329014_00001,-,tet_MFS_efflux,RF0134,9.9e-05,23.3,7.7,9.9e-05,23.3,7.7,1.5,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_329014,1,China.pigfarm.SRR5976182_ctg_329014
6773,10,China.pigfarm.SRR5976182_ctg_405221_00014,-,AAC6-I,RF0004,0.00014,23.3,0.0,0.0018,19.6,0.0,2.1,1,1,1,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_405221,14,China.pigfarm.SRR5976182_ctg_405221
10775,1053,China.pigfarm.SRR5976187_ctg_470658_00003,-,Erm23S_rRNA_methyltrans,RF0067,0.00013,23.3,0.0,0.00015,23.1,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_470658,3,China.pigfarm.SRR5976187_ctg_470658
16579,8,China.pigfarm.SRR5976183_ctg_230043_00014,-,AAC6-I,RF0004,0.00018,23.3,0.0,0.0023,19.6,0.0,2.1,1,1,1,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_230043,14,China.pigfarm.SRR5976183_ctg_230043
11,11,China.pigfarm.SRR5976186_ctg_317175_00015,-,AAC6-I,RF0004,0.00018,23.3,0.0,0.0023,19.6,0.0,2.1,1,1,1,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_317175,15,China.pigfarm.SRR5976186_ctg_317175
10621,899,China.pigfarm.SRR5976187_ctg_236833_00003,-,ClassD,RF0056,0.00014,23.2,0.0,0.047,14.9,0.0,2.2,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_236833,3,China.pigfarm.SRR5976187_ctg_236833
7125,362,China.pigfarm.SRR5976182_ctg_92632_00020,-,adeC-adeK-oprM,RF0021,0.0001,23.2,8.9,0.00018,22.4,8.9,1.4,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_92632,20,China.pigfarm.SRR5976182_ctg_92632
20611,494,China.pigfarm.SRR5976181_ctg_294472_00001,-,adeC-adeK-oprM,RF0021,0.00013,23.2,0.7,0.00014,23.1,0.7,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_294472,1,China.pigfarm.SRR5976181_ctg_294472
915,915,China.pigfarm.SRR5976186_ctg_519842_00015,-,ClassD,RF0056,0.00015,23.2,0.0,0.052,14.9,0.0,2.2,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_519842,15,China.pigfarm.SRR5976186_ctg_519842
21075,958,China.pigfarm.SRR5976181_ctg_660480_00004,-,ClassD,RF0056,0.00015,23.2,0.0,0.052,14.9,0.0,2.2,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_660480,4,China.pigfarm.SRR5976181_ctg_660480
4484,933,China.pigfarm.SRR5976184_ctg_52056_00006,-,Erm23S_rRNA_methyltrans,RF0067,0.00014,23.2,0.0,0.00027,22.2,0.0,1.4,1,0,0,1,1,1,1,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE   ,China.pigfarm.SRR5976184,ctg_52056,6,China.pigfarm.SRR5976184_ctg_52056
14032,839,China.pigfarm.SRR5976185_ctg_426480_00009,-,ClassD,RF0056,0.00016,23.2,0.0,0.0013,20.2,0.0,2.1,2,0,0,2,2,2,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_426480,9,China.pigfarm.SRR5976185_ctg_426480
4332,781,China.pigfarm.SRR5976184_ctg_392122_00018,-,ClassD,RF0056,0.00013,23.2,0.0,0.046,14.9,0.0,2.2,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_392122,18,China.pigfarm.SRR5976184_ctg_392122
20298,181,China.pigfarm.SRR5976181_ctg_781292_00011,-,adeA-adeI,RF0019,0.00015,23.1,5.0,0.0056,17.9,0.5,2.5,2,0,0,2,2,2,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_781292,11,China.pigfarm.SRR5976181_ctg_781292
5106,1555,China.pigfarm.SRR5976184_ctg_510069_00005,-,MexH,RF0099,0.00018,23.1,4.1,0.0018,19.8,0.1,2.1,1,1,1,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_510069,5,China.pigfarm.SRR5976184_ctg_510069
13622,429,China.pigfarm.SRR5976185_ctg_448070_00002,-,blaR1,RF0043,0.00013,23.1,0.4,0.0002,22.4,0.4,1.2,1,0,0,1,1,1,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_448070,2,China.pigfarm.SRR5976185_ctg_448070
4039,488,China.pigfarm.SRR5976184_ctg_30362_00003,-,Chlor_Acetyltrans_CAT,RF0050,0.00023,23.1,0.0,0.00023,23.1,0.0,1.0,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_30362,3,China.pigfarm.SRR5976184_ctg_30362
16,16,China.pigfarm.SRR5976186_ctg_97632_00003,-,AAC6-Ib,RF0005,0.00024,23.1,0.1,0.00064,21.7,0.0,1.7,2,0,0,2,2,2,1,Spermidine N(1)-acetyltransferase     ,China.pigfarm.SRR5976186,ctg_97632,3,China.pigfarm.SRR5976186_ctg_97632
10136,414,China.pigfarm.SRR5976187_ctg_269899_00002,-,adeC-adeK-oprM,RF0021,0.00013,23.1,12.4,0.00042,21.4,10.3,2.5,2,1,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_269899,2,China.pigfarm.SRR5976187_ctg_269899
9890,168,China.pigfarm.SRR5976187_ctg_113452_00022,-,adeA-adeI,RF0019,0.00014,23.1,5.0,0.0052,17.9,0.5,2.4,2,0,0,2,2,2,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976187,ctg_113452,22,China.pigfarm.SRR5976187_ctg_113452
13336,143,China.pigfarm.SRR5976185_ctg_493458_00009,-,adeA-adeI,RF0019,0.00015,23.1,5.0,0.0058,17.9,0.5,2.5,2,0,0,2,2,2,1,Multidrug resistance protein MdtA    ,China.pigfarm.SRR5976185,ctg_493458,9,China.pigfarm.SRR5976185_ctg_493458
16729,158,China.pigfarm.SRR5976183_ctg_613822_00013,-,adeA-adeI,RF0019,0.00015,23.1,5.0,0.0057,17.9,0.5,2.4,2,0,0,2,2,2,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976183,ctg_613822,13,China.pigfarm.SRR5976183_ctg_613822
5609,2058,China.pigfarm.SRR5976184_ctg_16052_00003,-,SubclassB3,RF0125,0.00015,23.1,0.0,0.00042,21.6,0.0,1.6,2,0,0,2,2,2,1,Ribonuclease      ,China.pigfarm.SRR5976184,ctg_16052,3,China.pigfarm.SRR5976184_ctg_16052
16520,3327,China.pigfarm.SRR5976185_ctg_434876_00158,-,ANT,RF0166,0.00021,23.1,0.0,0.00029,22.6,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_434876,158,China.pigfarm.SRR5976185_ctg_434876
13617,424,China.pigfarm.SRR5976185_ctg_357544_00042,-,blaI,RF0042,0.00031,23.0,0.3,0.00037,22.8,0.3,1.1,1,0,0,1,1,1,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_357544,42,China.pigfarm.SRR5976185_ctg_357544
20299,182,China.pigfarm.SRR5976181_ctg_626019_00007,-,adeA-adeI,RF0019,0.00016,23.0,0.0,0.0002,22.7,0.0,1.0,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_626019,7,China.pigfarm.SRR5976181_ctg_626019
7325,562,China.pigfarm.SRR5976182_ctg_468291_00013,-,Chlor_Efflux_Pump,RF0051,0.00014,22.9,8.8,0.00014,22.9,8.8,3.8,3,2,2,5,5,5,1,Hexuronate transporter     ,China.pigfarm.SRR5976182,ctg_468291,13,China.pigfarm.SRR5976182_ctg_468291
17611,1040,China.pigfarm.SRR5976183_ctg_435197_00009,-,Erm23S_rRNA_methyltrans,RF0067,0.00018,22.9,0.0,0.00026,22.4,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_435197,9,China.pigfarm.SRR5976183_ctg_435197
12732,3010,China.pigfarm.SRR5976187_ctg_557134_00035,-,TetX,RF0136,0.00018,22.9,0.1,0.00046,21.5,0.0,1.8,2,0,0,2,2,2,1,Glutamate synthase [NADPH] small chain  ,China.pigfarm.SRR5976187,ctg_557134,35,China.pigfarm.SRR5976187_ctg_557134
9891,169,China.pigfarm.SRR5976187_ctg_498293_00002,-,adeA-adeI,RF0019,0.00016,22.9,5.8,1.2,10.1,2.6,3.2,1,1,2,3,3,3,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_498293,2,China.pigfarm.SRR5976187_ctg_498293
22505,2388,China.pigfarm.SRR5976181_ctg_168617_00003,-,RND_efflux,RF0115,0.00011,22.8,20.9,0.02,15.3,3.4,2.2,2,0,0,2,2,2,2,Protein translocase subunit SecDF   ,China.pigfarm.SRR5976181,ctg_168617,3,China.pigfarm.SRR5976181_ctg_168617
17044,473,China.pigfarm.SRR5976183_ctg_670460_00123,-,blaI,RF0042,0.00036,22.8,0.0,0.00047,22.4,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_670460,123,China.pigfarm.SRR5976183_ctg_670460
147,147,China.pigfarm.SRR5976186_ctg_440388_00004,-,adeA-adeI,RF0019,0.00019,22.8,5.3,0.0057,17.9,0.5,2.4,2,0,0,2,2,2,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976186,ctg_440388,4,China.pigfarm.SRR5976186_ctg_440388
10139,417,China.pigfarm.SRR5976187_ctg_110433_00002,-,adeC-adeK-oprM,RF0021,0.00017,22.7,25.2,0.014,16.3,1.1,4.0,2,1,2,4,4,4,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_110433,2,China.pigfarm.SRR5976187_ctg_110433
3574,23,China.pigfarm.SRR5976184_ctg_500117_00004,-,AAC6-II,RF0006,0.00028,22.7,0.1,0.19,13.5,0.1,2.3,2,1,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_500117,4,China.pigfarm.SRR5976184_ctg_500117
10319,597,China.pigfarm.SRR5976187_ctg_12301_00003,-,Chlor_Acetyltrans_CAT,RF0050,0.00031,22.7,0.3,0.0006,21.7,0.3,1.4,1,0,0,1,1,1,1,Putative acetyltransferase     ,China.pigfarm.SRR5976187,ctg_12301,3,China.pigfarm.SRR5976187_ctg_12301
