,index,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id,sample_contig
8951,21986,China.pigfarm.SRR5976181_ctg_620509_00002,-,MexH,RF0099,7.5e-06,27.8,2.3,9.6e-06,27.5,0.5,2.0,1,1,1,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_620509,2,China.pigfarm.SRR5976181_ctg_620509
8952,8238,China.pigfarm.SRR5976182_ctg_260727_00003,-,MexH,RF0099,5.8e-06,27.8,0.0,1.1e-05,26.8,0.0,1.5,1,1,0,1,1,1,1,p-hydroxybenzoic acid efflux pump subunit AaeA ,China.pigfarm.SRR5976182,ctg_260727,3,China.pigfarm.SRR5976182_ctg_260727
8962,4079,China.pigfarm.SRR5976184_ctg_258644_00004,-,Chlor_Efflux_Pump,RF0051,5.8e-06,27.7,2.9,5.8e-06,27.7,2.9,2.5,2,2,0,2,2,2,1,Hexuronate transporter     ,China.pigfarm.SRR5976184,ctg_258644,4,China.pigfarm.SRR5976184_ctg_258644
8966,11771,China.pigfarm.SRR5976187_ctg_334380_00004,-,norA,RF0109,7.6e-06,27.7,2.5,7.6e-06,27.7,2.5,2.2,2,0,0,2,2,2,1,D-xylose-proton symporter     ,China.pigfarm.SRR5976187,ctg_334380,4,China.pigfarm.SRR5976187_ctg_334380
8975,15777,China.pigfarm.SRR5976185_ctg_466167_00076,-,tet_MFS_efflux,RF0134,6.4e-06,27.6,12.6,6.4e-06,27.6,12.6,2.2,1,1,1,2,2,1,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_466167,76,China.pigfarm.SRR5976185_ctg_466167
8980,1756,China.pigfarm.SRR5976186_ctg_715819_00004,-,MexH,RF0099,8.5e-06,27.6,0.6,2.3e-05,26.2,0.6,1.5,1,1,0,1,1,1,1,p-hydroxybenzoic acid efflux pump subunit AaeA ,China.pigfarm.SRR5976186,ctg_715819,4,China.pigfarm.SRR5976186_ctg_715819
8984,5583,China.pigfarm.SRR5976184_ctg_332136_00020,-,SubclassB3,RF0125,6e-06,27.6,0.0,8.3e-06,27.2,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_332136,20,China.pigfarm.SRR5976184_ctg_332136
8985,22642,China.pigfarm.SRR5976181_ctg_155674_00004,-,SubclassB3,RF0125,6.8e-06,27.6,0.0,9.3e-06,27.2,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_155674,4,China.pigfarm.SRR5976181_ctg_155674
8990,2031,China.pigfarm.SRR5976186_ctg_144757_00009,-,norA,RF0109,9.7e-06,27.5,2.7,1.6e-05,26.8,2.7,1.3,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_144757,9,China.pigfarm.SRR5976186_ctg_144757
9001,4474,China.pigfarm.SRR5976184_ctg_337212_00014,-,Erm23S_rRNA_methyltrans,RF0067,6.4e-06,27.5,0.0,1.2e-05,26.7,0.0,1.4,1,0,0,1,1,1,1,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE   ,China.pigfarm.SRR5976184,ctg_337212,14,China.pigfarm.SRR5976184_ctg_337212
9002,20724,China.pigfarm.SRR5976181_ctg_778085_00012,-,Cfr23_rRNA_methyltrans,RF0048,8.5e-06,27.5,0.0,8.5e-06,27.5,0.0,1.0,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_778085,12,China.pigfarm.SRR5976181_ctg_778085
9006,7993,China.pigfarm.SRR5976182_ctg_391583_00040,-,MexC,RF0097,5.6e-06,27.4,1.7,0.00031,21.6,0.6,2.0,2,0,0,2,2,2,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976182,ctg_391583,40,China.pigfarm.SRR5976182_ctg_391583
9009,17161,China.pigfarm.SRR5976183_ctg_349965_00008,-,Chlor_Acetyltrans_CAT,RF0050,1.2e-05,27.4,0.4,2.6e-05,26.3,0.1,1.7,2,1,0,2,2,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976183,ctg_349965,8,China.pigfarm.SRR5976183_ctg_349965
9011,20055,China.pigfarm.SRR5976183_ctg_18794_00008,-,vanZ,RF0160,1.4e-05,27.4,14.4,0.00017,23.9,14.4,2.0,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_18794,8,China.pigfarm.SRR5976183_ctg_18794
9015,3479,China.pigfarm.SRR5976186_ctg_277134_00006,-,vanZ,RF0160,1.5e-05,27.4,16.4,0.0012,21.2,16.4,2.1,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_277134,6,China.pigfarm.SRR5976186_ctg_277134
9016,16969,China.pigfarm.SRR5976183_ctg_96201_00004,-,adeC-adeK-oprM,RF0021,6.8e-06,27.4,16.7,0.0068,17.5,12.0,3.5,2,1,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_96201,4,China.pigfarm.SRR5976183_ctg_96201
9017,6696,China.pigfarm.SRR5976184_ctg_580712_00003,-,vanZ,RF0160,1.3e-05,27.4,14.4,0.00016,23.9,14.4,2.0,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_580712,3,China.pigfarm.SRR5976184_ctg_580712
9021,463,China.pigfarm.SRR5976186_ctg_577094_00003,-,blaR1,RF0043,6.2e-06,27.3,0.3,6.2e-06,27.3,0.3,1.6,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_577094,3,China.pigfarm.SRR5976186_ctg_577094
9023,826,China.pigfarm.SRR5976186_ctg_171447_00014,-,ClassB,RF0054,1e-05,27.3,0.0,1.5e-05,26.7,0.0,1.2,1,0,0,1,1,1,1,"Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase   ",China.pigfarm.SRR5976186,ctg_171447,14,China.pigfarm.SRR5976186_ctg_171447
9025,9742,China.pigfarm.SRR5976187_ctg_103226_00011,-,AAC6-II,RF0006,1.1e-05,27.3,0.0,0.00044,22.1,0.0,2.0,1,1,0,1,1,1,1,Putative ribosomal N-acetyltransferase YdaF   ,China.pigfarm.SRR5976187,ctg_103226,11,China.pigfarm.SRR5976187_ctg_103226
9026,9743,China.pigfarm.SRR5976187_ctg_649195_00003,-,AAC6-II,RF0006,1.2e-05,27.3,0.0,0.00017,23.5,0.0,2.0,1,1,0,1,1,1,1,Spermidine N(1)-acetyltransferase     ,China.pigfarm.SRR5976187,ctg_649195,3,China.pigfarm.SRR5976187_ctg_649195
9027,135,China.pigfarm.SRR5976186_ctg_570847_00021,-,adeA-adeI,RF0019,8e-06,27.3,1.0,0.00079,20.7,0.0,2.6,2,1,0,3,3,3,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_570847,21,China.pigfarm.SRR5976186_ctg_570847
9033,17162,China.pigfarm.SRR5976183_ctg_301597_00007,-,Chlor_Acetyltrans_CAT,RF0050,1.3e-05,27.3,1.5,3e-05,26.1,0.2,2.2,1,1,1,2,2,2,1,Galactoside O-acetyltransferase     ,China.pigfarm.SRR5976183,ctg_301597,7,China.pigfarm.SRR5976183_ctg_301597
9035,13328,China.pigfarm.SRR5976185_ctg_222136_00004,-,adeA-adeI,RF0019,9.1e-06,27.2,1.6,2e-05,26.0,1.6,1.6,1,1,0,1,1,1,1,Macrolide export protein MacA    ,China.pigfarm.SRR5976185,ctg_222136,4,China.pigfarm.SRR5976185_ctg_222136
9036,385,China.pigfarm.SRR5976186_ctg_317786_00005,-,adeC-adeK-oprM,RF0021,7.9e-06,27.2,14.1,8.1e-05,23.9,1.6,3.9,3,1,1,4,4,4,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_317786,5,China.pigfarm.SRR5976186_ctg_317786
9037,20829,China.pigfarm.SRR5976181_ctg_401965_00009,-,Chlor_Efflux_Pump,RF0051,9.6e-06,27.2,8.3,9.6e-06,27.2,8.3,3.6,2,2,1,3,3,3,2,Hexuronate transporter     ,China.pigfarm.SRR5976181,ctg_401965,9,China.pigfarm.SRR5976181_ctg_401965
9040,13216,China.pigfarm.SRR5976185_ctg_167519_00014,-,AAC6-II,RF0006,1.4e-05,27.2,0.0,0.00053,22.0,0.0,2.0,1,1,0,1,1,1,1,Putative ribosomal N-acetyltransferase YdaF    ,China.pigfarm.SRR5976185,ctg_167519,14,China.pigfarm.SRR5976185_ctg_167519
9043,16497,China.pigfarm.SRR5976185_ctg_283371_00130,-,vanZ,RF0160,1.7e-05,27.2,5.2,1.7e-05,27.2,5.2,1.9,1,1,1,2,2,2,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_283371,130,China.pigfarm.SRR5976185_ctg_283371
9044,4425,China.pigfarm.SRR5976184_ctg_84699_00002,-,emrE,RF0066,2e-05,27.2,9.2,2.5e-05,26.9,9.2,1.1,1,0,0,1,1,1,1,Quaternary ammonium compound-resistance protein SugE  ,China.pigfarm.SRR5976184,ctg_84699,2,China.pigfarm.SRR5976184_ctg_84699
9045,11787,China.pigfarm.SRR5976187_ctg_293716_00010,-,Qnr,RF0113,1.3e-05,27.2,0.7,3.6e-05,25.7,0.7,1.6,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_293716,10,China.pigfarm.SRR5976187_ctg_293716
9051,8239,China.pigfarm.SRR5976182_ctg_598213_00017,-,MexH,RF0099,9.8e-06,27.1,0.8,2.5e-05,25.7,0.8,1.5,1,1,0,1,1,1,1,p-hydroxybenzoic acid efflux pump subunit AaeA ,China.pigfarm.SRR5976182,ctg_598213,17,China.pigfarm.SRR5976182_ctg_598213
9055,7311,China.pigfarm.SRR5976182_ctg_673091_00008,-,Chlor_Efflux_Pump,RF0051,7.7e-06,27.1,8.3,7.7e-06,27.1,8.3,3.6,2,2,2,4,4,4,2,Hexuronate transporter     ,China.pigfarm.SRR5976182,ctg_673091,8,China.pigfarm.SRR5976182_ctg_673091
9057,827,China.pigfarm.SRR5976186_ctg_144757_00082,-,ClassB,RF0054,1.1e-05,27.1,0.0,1.5e-05,26.7,0.0,1.2,1,0,0,1,1,1,1,"Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase   ",China.pigfarm.SRR5976186,ctg_144757,82,China.pigfarm.SRR5976186_ctg_144757
9063,9878,China.pigfarm.SRR5976187_ctg_433529_00005,-,adeA-adeI,RF0019,8.6e-06,27.1,0.2,4.3e-05,24.8,0.0,1.9,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_433529,5,China.pigfarm.SRR5976187_ctg_433529
9065,4476,China.pigfarm.SRR5976184_ctg_146585_00004,-,Erm23S_rRNA_methyltrans,RF0067,8.8e-06,27.1,0.0,1.2e-05,26.6,0.0,1.1,1,0,0,1,1,1,1,tRNA1(Val) (adenine(37)-N6)-methyltransferase     ,China.pigfarm.SRR5976184,ctg_146585,4,China.pigfarm.SRR5976184_ctg_146585
9069,10765,China.pigfarm.SRR5976187_ctg_354672_00004,-,Erm23S_rRNA_methyltrans,RF0067,9.1e-06,27.1,0.0,1.2e-05,26.6,0.0,1.1,1,0,0,1,1,1,1,tRNA1(Val) (adenine(37)-N6)-methyltransferase     ,China.pigfarm.SRR5976187,ctg_354672,4,China.pigfarm.SRR5976187_ctg_354672
9070,10369,China.pigfarm.SRR5976187_ctg_283711_00010,-,Chlor_Efflux_Pump,RF0051,9e-06,27.1,8.3,9e-06,27.1,8.3,3.7,2,2,2,4,4,4,2,Hexuronate transporter     ,China.pigfarm.SRR5976187,ctg_283711,10,China.pigfarm.SRR5976187_ctg_283711
9071,3415,China.pigfarm.SRR5976186_ctg_628969_00002,-,vanT,RF0156,7e-06,27.1,0.1,8e-06,26.9,0.1,1.0,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_628969,2,China.pigfarm.SRR5976186_ctg_628969
9072,17217,China.pigfarm.SRR5976183_ctg_485658_00009,-,Chlor_Efflux_Pump,RF0051,9.8e-06,27.1,8.3,9.8e-06,27.1,8.3,3.7,2,2,2,4,4,4,2,Hexuronate transporter     ,China.pigfarm.SRR5976183,ctg_485658,9,China.pigfarm.SRR5976183_ctg_485658
9074,13941,China.pigfarm.SRR5976185_ctg_334807_00257,-,ClassB,RF0054,1.1e-05,27.1,0.0,2.1e-05,26.3,0.0,1.4,1,0,0,1,1,1,1,Ribonuclease J1      ,China.pigfarm.SRR5976185,ctg_334807,257,China.pigfarm.SRR5976185_ctg_334807
9076,13942,China.pigfarm.SRR5976185_ctg_277584_00248,-,ClassB,RF0054,1.2e-05,27.1,0.0,3.3e-05,25.6,0.0,1.7,2,0,0,2,2,1,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_277584,248,China.pigfarm.SRR5976185_ctg_277584
9082,15229,China.pigfarm.SRR5976185_ctg_279073_00018,-,RND_efflux,RF0115,5.9e-06,27.0,26.1,0.00035,21.1,13.0,2.3,2,0,0,2,2,2,2,Protein translocase subunit SecDF    ,China.pigfarm.SRR5976185,ctg_279073,18,China.pigfarm.SRR5976185_ctg_279073
9091,4229,China.pigfarm.SRR5976184_ctg_260210_00006,-,ClassB,RF0054,1.2e-05,26.9,0.0,1.4e-05,26.6,0.0,1.1,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976184,ctg_260210,6,China.pigfarm.SRR5976184_ctg_260210
9094,4321,China.pigfarm.SRR5976184_ctg_169707_00015,-,ClassD,RF0056,1e-05,26.9,0.0,0.021,16.1,0.0,2.8,3,0,0,3,3,3,2,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_169707,15,China.pigfarm.SRR5976184_ctg_169707
9099,20986,China.pigfarm.SRR5976181_ctg_328247_00005,-,ClassB,RF0054,1.3e-05,26.9,0.0,1.6e-05,26.6,0.0,1.1,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976181,ctg_328247,5,China.pigfarm.SRR5976181_ctg_328247
9102,7434,China.pigfarm.SRR5976182_ctg_124656_00004,-,ClassB,RF0054,1e-05,26.9,0.0,1.3e-05,26.6,0.0,1.1,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976182,ctg_124656,4,China.pigfarm.SRR5976182_ctg_124656
9104,17368,China.pigfarm.SRR5976183_ctg_3678_00003,-,ClassB,RF0054,1.3e-05,26.9,0.0,1.6e-05,26.6,0.0,1.1,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976183,ctg_3678,3,China.pigfarm.SRR5976183_ctg_3678
9105,10515,China.pigfarm.SRR5976187_ctg_412519_00004,-,ClassB,RF0054,1.2e-05,26.9,0.0,1.5e-05,26.6,0.0,1.1,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976187,ctg_412519,4,China.pigfarm.SRR5976187_ctg_412519
9115,19806,China.pigfarm.SRR5976183_ctg_190989_00004,-,vanC,RF0151,1.4e-05,26.7,0.1,2.6e-05,25.8,0.1,1.4,1,1,0,1,1,1,1,Phosphoribosylamine--glycine ligase     ,China.pigfarm.SRR5976183,ctg_190989,4,China.pigfarm.SRR5976183_ctg_190989
9117,10518,China.pigfarm.SRR5976187_ctg_476618_00021,-,ClassB,RF0054,1.4e-05,26.7,0.0,2e-05,26.1,0.0,1.2,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976187,ctg_476618,21,China.pigfarm.SRR5976187_ctg_476618
9118,14854,China.pigfarm.SRR5976185_ctg_558019_00005,-,MexH,RF0099,1.7e-05,26.7,4.9,0.0018,20.0,0.4,2.2,1,1,1,2,2,2,2,putative multidrug resistance protein EmrK   ,China.pigfarm.SRR5976185,ctg_558019,5,China.pigfarm.SRR5976185_ctg_558019
9123,10516,China.pigfarm.SRR5976187_ctg_603688_00006,-,ClassB,RF0054,1.4e-05,26.7,0.0,0.00014,23.3,0.0,2.1,2,0,0,2,2,2,1,Flavo-diiron protein FprA1    ,China.pigfarm.SRR5976187,ctg_603688,6,China.pigfarm.SRR5976187_ctg_603688
9127,581,China.pigfarm.SRR5976186_ctg_570847_00038,-,Chlor_Acetyltrans_CAT,RF0050,2.1e-05,26.7,0.1,2.9e-05,26.2,0.1,1.3,1,0,0,1,1,1,1,Maltose O-acetyltransferase     ,China.pigfarm.SRR5976186,ctg_570847,38,China.pigfarm.SRR5976186_ctg_570847
9128,13944,China.pigfarm.SRR5976185_ctg_315174_00004,-,ClassB,RF0054,1.5e-05,26.7,0.0,0.00016,23.3,0.0,2.1,2,0,0,2,2,2,1,Flavo-diiron protein FprA1     ,China.pigfarm.SRR5976185,ctg_315174,4,China.pigfarm.SRR5976185_ctg_315174
9129,9723,China.pigfarm.SRR5976187_ctg_227305_00005,-,AAC3-I,RF0003,2.6e-05,26.7,0.0,0.016,17.6,0.0,2.2,1,1,1,2,2,2,2,Mycothiol acetyltransferase     ,China.pigfarm.SRR5976187,ctg_227305,5,China.pigfarm.SRR5976187_ctg_227305
9132,16517,China.pigfarm.SRR5976185_ctg_474239_00084,-,ANT,RF0166,1.8e-05,26.6,0.0,2e-05,26.5,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_474239,84,China.pigfarm.SRR5976185_ctg_474239
9134,22499,China.pigfarm.SRR5976181_ctg_778085_00002,-,RND_efflux,RF0115,7.5e-06,26.6,20.6,7.5e-06,26.6,20.6,2.5,2,1,0,2,2,2,1,Protein translocase subunit SecDF   ,China.pigfarm.SRR5976181,ctg_778085,2,China.pigfarm.SRR5976181_ctg_778085
9135,17371,China.pigfarm.SRR5976183_ctg_323618_00013,-,ClassB,RF0054,1.5e-05,26.6,0.0,2.3e-05,26.1,0.0,1.2,1,0,0,1,1,1,1,Ribonuclease      ,China.pigfarm.SRR5976183,ctg_323618,13,China.pigfarm.SRR5976183_ctg_323618
9146,7312,China.pigfarm.SRR5976182_ctg_64366_00013,-,Chlor_Efflux_Pump,RF0051,1.1e-05,26.6,22.3,0.00012,23.2,12.7,4.1,2,1,1,4,4,4,1,Hexuronate transporter     ,China.pigfarm.SRR5976182,ctg_64366,13,China.pigfarm.SRR5976182_ctg_64366
9147,14855,China.pigfarm.SRR5976185_ctg_144345_00001,-,MexH,RF0099,1.9e-05,26.5,0.1,2.4e-05,26.2,0.1,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtA    ,China.pigfarm.SRR5976185,ctg_144345,1,China.pigfarm.SRR5976185_ctg_144345
9149,5095,China.pigfarm.SRR5976184_ctg_82809_00001,-,MexH,RF0099,1.7e-05,26.5,0.2,4.8e-05,25.0,0.2,1.5,1,1,0,1,1,1,1,p-hydroxybenzoic acid efflux pump subunit AaeA ,China.pigfarm.SRR5976184,ctg_82809,1,China.pigfarm.SRR5976184_ctg_82809
9150,7313,China.pigfarm.SRR5976182_ctg_425018_00002,-,Chlor_Efflux_Pump,RF0051,1.2e-05,26.5,10.6,1.2e-05,26.5,10.6,3.8,2,2,3,5,5,5,1,Hexuronate transporter     ,China.pigfarm.SRR5976182,ctg_425018,2,China.pigfarm.SRR5976182_ctg_425018
9152,3939,China.pigfarm.SRR5976184_ctg_113006_00014,-,blaR1,RF0043,1e-05,26.5,5.8,4.4e-05,24.4,5.8,1.9,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_113006,14,China.pigfarm.SRR5976184_ctg_113006
9158,829,China.pigfarm.SRR5976186_ctg_701827_00008,-,ClassB,RF0054,1.8e-05,26.4,0.0,3.5e-05,25.5,0.0,1.3,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_701827,8,China.pigfarm.SRR5976186_ctg_701827
9166,13945,China.pigfarm.SRR5976185_ctg_115407_00003,-,ClassB,RF0054,1.9e-05,26.4,0.0,3.6e-05,25.5,0.0,1.3,1,0,0,1,1,1,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_115407,3,China.pigfarm.SRR5976185_ctg_115407
9169,10520,China.pigfarm.SRR5976187_ctg_604760_00002,-,ClassB,RF0054,1.6e-05,26.4,0.0,3.2e-05,25.5,0.0,1.3,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_604760,2,China.pigfarm.SRR5976187_ctg_604760
9185,1761,China.pigfarm.SRR5976186_ctg_600698_00049,-,MexH,RF0099,2.2e-05,26.3,0.7,6.5e-05,24.7,0.4,1.8,1,1,1,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_600698,49,China.pigfarm.SRR5976186_ctg_600698
9189,3571,China.pigfarm.SRR5976184_ctg_68712_00063,-,AAC6-II,RF0006,2.2e-05,26.3,0.0,7e-05,24.7,0.0,1.7,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_68712,63,China.pigfarm.SRR5976184_ctg_68712
9197,832,China.pigfarm.SRR5976186_ctg_200598_00008,-,ClassB,RF0054,2e-05,26.3,0.0,3.2e-05,25.6,0.0,1.2,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976186,ctg_200598,8,China.pigfarm.SRR5976186_ctg_200598
9199,4235,China.pigfarm.SRR5976184_ctg_175441_00004,-,ClassB,RF0054,1.7e-05,26.3,0.0,3.4e-05,25.4,0.0,1.4,1,0,0,1,1,1,1,Ribonuclease J1     ,China.pigfarm.SRR5976184,ctg_175441,4,China.pigfarm.SRR5976184_ctg_175441
9203,15231,China.pigfarm.SRR5976185_ctg_37768_00014,-,RND_efflux,RF0115,9.4e-06,26.3,27.6,0.0018,18.7,3.1,2.5,2,0,0,2,2,2,2,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_37768,14,China.pigfarm.SRR5976185_ctg_37768
9206,10615,China.pigfarm.SRR5976187_ctg_317966_00009,-,ClassD,RF0056,1.7e-05,26.2,0.0,5.7e-05,24.5,0.0,1.8,2,0,0,2,2,2,1,Stage V sporulation protein D  ,China.pigfarm.SRR5976187,ctg_317966,9,China.pigfarm.SRR5976187_ctg_317966
9207,13948,China.pigfarm.SRR5976185_ctg_613996_00008,-,ClassB,RF0054,2.2e-05,26.2,0.0,6.1e-05,24.7,0.0,1.6,2,0,0,2,2,1,1,Anaerobic nitric oxide reductase flavorubredoxin   ,China.pigfarm.SRR5976185,ctg_613996,8,China.pigfarm.SRR5976185_ctg_613996
9208,20995,China.pigfarm.SRR5976181_ctg_139498_00002,-,ClassB,RF0054,2.1e-05,26.2,0.0,2.7e-05,25.8,0.0,1.2,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976181,ctg_139498,2,China.pigfarm.SRR5976181_ctg_139498
9211,5988,China.pigfarm.SRR5976184_ctg_113006_00006,-,tet_MFS_efflux,RF0134,1.5e-05,26.2,31.5,0.0023,19.0,28.9,2.2,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_113006,6,China.pigfarm.SRR5976184_ctg_113006
9212,4237,China.pigfarm.SRR5976184_ctg_130214_00031,-,ClassB,RF0054,1.9e-05,26.2,0.0,6.2e-05,24.5,0.0,1.9,1,1,0,1,1,1,1,putative quorum-quenching lactonase YtnP   ,China.pigfarm.SRR5976184,ctg_130214,31,China.pigfarm.SRR5976184_ctg_130214
9213,906,China.pigfarm.SRR5976186_ctg_59002_00009,-,ClassD,RF0056,1.9e-05,26.2,0.0,6.2e-05,24.5,0.0,1.8,2,0,0,2,2,2,1,Stage V sporulation protein D  ,China.pigfarm.SRR5976186,ctg_59002,9,China.pigfarm.SRR5976186_ctg_59002
9214,17376,China.pigfarm.SRR5976183_ctg_587353_00002,-,ClassB,RF0054,2.1e-05,26.2,0.0,2.8e-05,25.8,0.0,1.2,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976183,ctg_587353,2,China.pigfarm.SRR5976183_ctg_587353
9216,9717,China.pigfarm.SRR5976182_ctg_44812_00001,-,APH3'',RF0172,1.8e-05,26.2,0.1,8.6e-05,24.0,0.1,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_44812,1,China.pigfarm.SRR5976182_ctg_44812
9217,3542,China.pigfarm.SRR5976186_ctg_112129_00031,-,APH3'',RF0172,2.3e-05,26.2,0.1,0.00011,24.0,0.1,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976186,ctg_112129,31,China.pigfarm.SRR5976186_ctg_112129
9218,17460,China.pigfarm.SRR5976183_ctg_679743_00003,-,ClassD,RF0056,1.9e-05,26.2,0.0,6.2e-05,24.5,0.0,1.8,2,0,0,2,2,2,1,Stage V sporulation protein D  ,China.pigfarm.SRR5976183,ctg_679743,3,China.pigfarm.SRR5976183_ctg_679743
9219,17251,China.pigfarm.SRR5976183_ctg_250048_00019,-,ClassA,RF0053,1.8e-05,26.2,0.1,3.3e-05,25.4,0.1,1.6,1,1,0,1,1,1,1,D-alanyl-D-alanine carboxypeptidase DacB    ,China.pigfarm.SRR5976183,ctg_250048,19,China.pigfarm.SRR5976183_ctg_250048
9220,21067,China.pigfarm.SRR5976181_ctg_725272_00002,-,ClassD,RF0056,1.9e-05,26.2,0.0,6.3e-05,24.5,0.0,1.8,2,0,0,2,2,2,1,Stage V sporulation protein D  ,China.pigfarm.SRR5976181,ctg_725272,2,China.pigfarm.SRR5976181_ctg_725272
9221,20603,China.pigfarm.SRR5976181_ctg_101826_00003,-,adeC-adeK-oprM,RF0021,1.6e-05,26.2,5.9,1.6e-05,26.2,5.9,2.9,2,1,1,3,3,3,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_101826,3,China.pigfarm.SRR5976181_ctg_101826
9222,663,China.pigfarm.SRR5976186_ctg_398512_00001,-,Chlor_Efflux_Pump,RF0051,1.9e-05,26.2,7.9,1.9e-05,26.2,7.9,3.8,2,2,1,4,4,4,1,Hexuronate transporter     ,China.pigfarm.SRR5976186,ctg_398512,1,China.pigfarm.SRR5976186_ctg_398512
9223,20832,China.pigfarm.SRR5976181_ctg_216685_00008,-,Chlor_Efflux_Pump,RF0051,1.9e-05,26.2,4.0,1.9e-05,26.2,4.0,3.4,3,2,1,4,4,3,1,Hexuronate transporter     ,China.pigfarm.SRR5976181,ctg_216685,8,China.pigfarm.SRR5976181_ctg_216685
9225,13947,China.pigfarm.SRR5976185_ctg_147310_00003,-,ClassB,RF0054,2.1e-05,26.2,0.0,2.9e-05,25.8,0.0,1.2,1,0,0,1,1,1,1,Ribonuclease BN      ,China.pigfarm.SRR5976185,ctg_147310,3,China.pigfarm.SRR5976185_ctg_147310
9226,7438,China.pigfarm.SRR5976182_ctg_365147_00020,-,ClassB,RF0054,1.6e-05,26.2,0.0,2.2e-05,25.8,0.0,1.2,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976182,ctg_365147,20,China.pigfarm.SRR5976182_ctg_365147
9229,664,China.pigfarm.SRR5976186_ctg_527836_00004,-,Chlor_Efflux_Pump,RF0051,1.9e-05,26.2,4.0,1.9e-05,26.2,4.0,3.2,3,2,2,5,5,3,1,Hexuronate transporter     ,China.pigfarm.SRR5976186,ctg_527836,4,China.pigfarm.SRR5976186_ctg_527836
9230,833,China.pigfarm.SRR5976186_ctg_248816_00003,-,ClassB,RF0054,2.1e-05,26.2,0.0,2.8e-05,25.8,0.0,1.2,1,0,0,1,1,1,1,Ribonuclease BN     ,China.pigfarm.SRR5976186,ctg_248816,3,China.pigfarm.SRR5976186_ctg_248816
