,index,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id,sample_contig
610,3246,wwGlobalAMR.ERR2607403_ctg_502411_00002,-,tet_ribosomoal_protect,RF0135,1.3e-22,82.0,0.0,2e-22,81.3,0.0,1.2,1,0,0,1,1,1,1,Elongation factor Tu     ,wwGlobalAMR.ERR2607403,ctg_502411,2,wwGlobalAMR.ERR2607403_ctg_502411
611,2431,wwGlobalAMR.ERR2607403_ctg_71124_00007,-,RND_efflux,RF0115,1.2e-22,81.9,0.0,1.4e-22,81.7,0.0,1.0,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_71124,7,wwGlobalAMR.ERR2607403_ctg_71124
618,376,wwGlobalAMR.ERR2607403_ctg_835365_00012,-,adeC-adeK-oprM,RF0021,5e-22,80.3,20.3,9.1e-17,63.0,7.2,2.1,1,1,1,2,2,2,2,Toxin and drug export protein A  ,wwGlobalAMR.ERR2607403,ctg_835365,12,wwGlobalAMR.ERR2607403_ctg_835365
619,482,wwGlobalAMR.ERR2607403_ctg_461153_00006,-,blaI,RF0042,6.2e-22,79.9,4.4,6.7e-22,79.8,4.4,1.0,1,0,0,1,1,1,1,Penicillinase repressor      ,wwGlobalAMR.ERR2607403,ctg_461153,6,wwGlobalAMR.ERR2607403_ctg_461153
620,68,wwGlobalAMR.ERR2607403_ctg_228516_00004,-,adeA-adeI,RF0019,9.1e-22,79.5,7.8,1.1e-14,56.2,6.5,2.0,2,0,0,2,2,2,2,Solvent efflux pump periplasmic linker SrpA  ,wwGlobalAMR.ERR2607403,ctg_228516,4,wwGlobalAMR.ERR2607403_ctg_228516
621,645,wwGlobalAMR.ERR2607403_ctg_272928_00006,-,Chlor_Efflux_Pump,RF0051,1.2e-21,79.3,30.1,1.6e-21,78.9,30.1,1.1,1,0,0,1,1,1,1,Multidrug transporter MdfA     ,wwGlobalAMR.ERR2607403,ctg_272928,6,wwGlobalAMR.ERR2607403_ctg_272928
622,3247,wwGlobalAMR.ERR2607403_ctg_384402_00002,-,tet_ribosomoal_protect,RF0135,1e-21,79.0,0.1,1.5e-21,78.4,0.1,1.2,1,1,0,1,1,1,1,Elongation factor Tu     ,wwGlobalAMR.ERR2607403,ctg_384402,2,wwGlobalAMR.ERR2607403_ctg_384402
623,3248,wwGlobalAMR.ERR2607403_ctg_23848_00007,-,tet_ribosomoal_protect,RF0135,1.2e-21,78.8,0.0,1.6e-21,78.3,0.0,1.1,1,0,0,1,1,1,1,Elongation factor Tu 2    ,wwGlobalAMR.ERR2607403,ctg_23848,7,wwGlobalAMR.ERR2607403_ctg_23848
624,3249,wwGlobalAMR.ERR2607403_ctg_914765_00008,-,tet_ribosomoal_protect,RF0135,1.4e-21,78.5,0.0,2.6e-21,77.6,0.0,1.3,1,0,0,1,1,1,1,Elongation factor Tu     ,wwGlobalAMR.ERR2607403,ctg_914765,8,wwGlobalAMR.ERR2607403_ctg_914765
625,2289,wwGlobalAMR.ERR2607403_ctg_85477_00010,-,Qnr,RF0113,2.7e-21,78.3,5.8,2.6e-13,52.2,0.7,3.4,1,1,1,2,2,2,2,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_85477,10,wwGlobalAMR.ERR2607403_ctg_85477
627,3250,wwGlobalAMR.ERR2607403_ctg_66850_00002,-,tet_ribosomoal_protect,RF0135,2.7e-21,77.6,0.0,3.7e-21,77.1,0.0,1.1,1,0,0,1,1,1,1,Elongation factor Tu     ,wwGlobalAMR.ERR2607403,ctg_66850,2,wwGlobalAMR.ERR2607403_ctg_66850
628,3251,wwGlobalAMR.ERR2607403_ctg_351307_00006,-,tet_ribosomoal_protect,RF0135,3.1e-21,77.4,0.0,4.4e-21,76.9,0.0,1.1,1,0,0,1,1,1,1,Elongation factor Tu     ,wwGlobalAMR.ERR2607403,ctg_351307,6,wwGlobalAMR.ERR2607403_ctg_351307
629,69,wwGlobalAMR.ERR2607403_ctg_784710_00006,-,adeA-adeI,RF0019,4e-21,77.4,16.5,5.9e-21,76.9,16.5,1.1,1,0,0,1,1,1,1,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_784710,6,wwGlobalAMR.ERR2607403_ctg_784710
630,3014,wwGlobalAMR.ERR2607403_ctg_140465_00004,-,tet_MFS_efflux,RF0134,4.4e-21,77.2,27.5,7.2e-21,76.5,27.5,1.3,1,0,0,1,1,1,1,Multidrug export protein EmrB    ,wwGlobalAMR.ERR2607403,ctg_140465,4,wwGlobalAMR.ERR2607403_ctg_140465
631,3545,wwGlobalAMR.ERR2607403_ctg_117254_00004,-,vanH,RF0153,5.3e-21,77.0,0.0,2.9e-20,74.5,0.0,1.9,1,1,0,1,1,1,1,Glyoxylate/hydroxypyruvate reductase B     ,wwGlobalAMR.ERR2607403,ctg_117254,4,wwGlobalAMR.ERR2607403_ctg_117254
632,3252,wwGlobalAMR.ERR2607403_ctg_113049_00014,-,tet_ribosomoal_protect,RF0135,4e-21,77.0,0.0,5.8e-21,76.5,0.0,1.1,1,0,0,1,1,1,1,Elongation factor Tu     ,wwGlobalAMR.ERR2607403,ctg_113049,14,wwGlobalAMR.ERR2607403_ctg_113049
637,3254,wwGlobalAMR.ERR2607403_ctg_845931_00004,-,tet_ribosomoal_protect,RF0135,4.5e-21,76.8,0.0,6.3e-21,76.4,0.0,1.1,1,0,0,1,1,1,1,Elongation factor Tu     ,wwGlobalAMR.ERR2607403,ctg_845931,4,wwGlobalAMR.ERR2607403_ctg_845931
638,3255,wwGlobalAMR.ERR2607403_ctg_471189_00005,-,tet_ribosomoal_protect,RF0135,5.3e-21,76.6,0.0,7.6e-21,76.1,0.0,1.1,1,0,0,1,1,1,1,Elongation factor Tu     ,wwGlobalAMR.ERR2607403,ctg_471189,5,wwGlobalAMR.ERR2607403_ctg_471189
640,377,wwGlobalAMR.ERR2607403_ctg_55692_00002,-,adeC-adeK-oprM,RF0021,1.2e-20,75.8,11.3,3.1e-13,51.4,0.2,3.0,2,1,1,3,3,3,2,Outer membrane protein OprM    ,wwGlobalAMR.ERR2607403,ctg_55692,2,wwGlobalAMR.ERR2607403_ctg_55692
644,647,wwGlobalAMR.ERR2607403_ctg_40309_00025,-,Chlor_Efflux_Pump,RF0051,2e-20,75.3,11.4,3.1e-20,74.7,11.0,1.6,1,1,0,1,1,1,1,Multidrug export protein EmrB    ,wwGlobalAMR.ERR2607403,ctg_40309,25,wwGlobalAMR.ERR2607403_ctg_40309
646,71,wwGlobalAMR.ERR2607403_ctg_591900_00004,-,adeA-adeI,RF0019,1.9e-20,75.2,11.3,2.7e-18,68.1,4.2,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_591900,4,wwGlobalAMR.ERR2607403_ctg_591900
647,648,wwGlobalAMR.ERR2607403_ctg_279086_00002,-,Chlor_Efflux_Pump,RF0051,2.1e-20,75.2,21.2,2.2e-20,75.1,21.2,1.0,1,0,0,1,1,1,1,Purine efflux pump PbuE    ,wwGlobalAMR.ERR2607403,ctg_279086,2,wwGlobalAMR.ERR2607403_ctg_279086
648,3016,wwGlobalAMR.ERR2607403_ctg_541348_00021,-,tet_MFS_efflux,RF0134,2.1e-20,75.0,38.9,3.3e-20,74.3,38.9,1.3,1,0,0,1,1,1,1,Quinolone resistance protein NorB    ,wwGlobalAMR.ERR2607403,ctg_541348,21,wwGlobalAMR.ERR2607403_ctg_541348
650,1807,wwGlobalAMR.ERR2607403_ctg_16966_00013,-,MexH,RF0099,3.4e-20,74.8,2.4,4.9e-20,74.2,2.4,1.1,1,0,0,1,1,1,1,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_16966,13,wwGlobalAMR.ERR2607403_ctg_16966
652,925,wwGlobalAMR.ERR2607403_ctg_286751_00006,-,ClassC-AmpC,RF0055,2.7e-20,74.5,0.4,3.9e-20,74.0,0.4,1.3,1,0,0,1,1,1,1,D-aminopeptidase       ,wwGlobalAMR.ERR2607403,ctg_286751,6,wwGlobalAMR.ERR2607403_ctg_286751
658,1810,wwGlobalAMR.ERR2607403_ctg_498659_00003,-,MexH,RF0099,8.7e-20,73.4,0.0,1.1e-19,73.1,0.0,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MexA    ,wwGlobalAMR.ERR2607403,ctg_498659,3,wwGlobalAMR.ERR2607403_ctg_498659
662,72,wwGlobalAMR.ERR2607403_ctg_317581_00001,-,adeA-adeI,RF0019,1.4e-19,72.4,14.8,1.6e-10,42.5,4.7,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_317581,1,wwGlobalAMR.ERR2607403_ctg_317581
663,73,wwGlobalAMR.ERR2607403_ctg_224980_00002,-,adeA-adeI,RF0019,1.6e-19,72.2,11.9,1.3e-17,65.8,5.5,2.0,2,0,0,2,2,2,2,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_224980,2,wwGlobalAMR.ERR2607403_ctg_224980
664,652,wwGlobalAMR.ERR2607403_ctg_486235_00002,-,Chlor_Efflux_Pump,RF0051,1.8e-19,72.1,7.3,1.8e-19,72.1,7.3,2.0,2,0,0,2,2,2,1,Multidrug export protein EmrB    ,wwGlobalAMR.ERR2607403,ctg_486235,2,wwGlobalAMR.ERR2607403_ctg_486235
667,653,wwGlobalAMR.ERR2607403_ctg_254251_00006,-,Chlor_Efflux_Pump,RF0051,2.2e-19,71.8,43.2,1.4e-18,69.2,43.3,2.1,1,1,0,1,1,1,1,Riboflavin transporter RibZ     ,wwGlobalAMR.ERR2607403,ctg_254251,6,wwGlobalAMR.ERR2607403_ctg_254251
678,784,wwGlobalAMR.ERR2607403_ctg_448143_00009,-,ClassB,RF0054,7.3e-19,70.1,0.0,8.9e-19,69.8,0.0,1.0,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_448143,9,wwGlobalAMR.ERR2607403_ctg_448143
681,75,wwGlobalAMR.ERR2607403_ctg_147697_00004,-,adeA-adeI,RF0019,9e-19,69.7,12.8,2.5e-17,64.9,12.8,2.1,1,1,0,1,1,1,1,Solvent efflux pump periplasmic linker SrpA  ,wwGlobalAMR.ERR2607403,ctg_147697,4,wwGlobalAMR.ERR2607403_ctg_147697
682,3028,wwGlobalAMR.ERR2607403_ctg_821114_00010,-,tet_MFS_efflux,RF0134,8.4e-19,69.7,29.8,2e-18,68.5,29.8,1.5,1,1,0,1,1,1,1,Multidrug export protein EmrB    ,wwGlobalAMR.ERR2607403,ctg_821114,10,wwGlobalAMR.ERR2607403_ctg_821114
683,2523,wwGlobalAMR.ERR2607403_ctg_772421_00008,-,SubclassB3,RF0125,9.7e-19,69.5,0.0,1.3e-18,69.1,0.0,1.3,1,1,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC     ,wwGlobalAMR.ERR2607403,ctg_772421,8,wwGlobalAMR.ERR2607403_ctg_772421
684,3030,wwGlobalAMR.ERR2607403_ctg_541348_00023,-,tet_MFS_efflux,RF0134,1e-18,69.4,44.2,2e-18,68.4,44.2,1.4,1,1,0,1,1,1,1,Quinolone resistance protein NorB    ,wwGlobalAMR.ERR2607403,ctg_541348,23,wwGlobalAMR.ERR2607403_ctg_541348
685,77,wwGlobalAMR.ERR2607403_ctg_232558_00004,-,adeA-adeI,RF0019,1.2e-18,69.2,2.7,6.5e-18,66.8,2.7,2.0,1,1,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcB    ,wwGlobalAMR.ERR2607403,ctg_232558,4,wwGlobalAMR.ERR2607403_ctg_232558
686,3261,wwGlobalAMR.ERR2607403_ctg_790116_00001,-,tet_ribosomoal_protect,RF0135,1.2e-18,68.8,0.0,1.6e-18,68.4,0.0,1.1,1,0,0,1,1,1,1,Elongation factor Tu     ,wwGlobalAMR.ERR2607403,ctg_790116,1,wwGlobalAMR.ERR2607403_ctg_790116
689,1691,wwGlobalAMR.ERR2607403_ctg_40309_00026,-,MexE,RF0098,1.9e-18,68.6,3.2,8.4e-10,40.1,2.0,2.2,2,0,0,2,2,2,2,Multidrug export protein EmrA    ,wwGlobalAMR.ERR2607403,ctg_40309,26,wwGlobalAMR.ERR2607403_ctg_40309
690,379,wwGlobalAMR.ERR2607403_ctg_486235_00004,-,adeC-adeK-oprM,RF0021,2.4e-18,68.2,18.0,3.1e-18,67.8,18.0,1.0,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_486235,4,wwGlobalAMR.ERR2607403_ctg_486235
691,785,wwGlobalAMR.ERR2607403_ctg_592164_00001,-,ClassB,RF0054,3.3e-18,67.9,0.0,5.3e-18,67.2,0.0,1.3,1,1,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC     ,wwGlobalAMR.ERR2607403,ctg_592164,1,wwGlobalAMR.ERR2607403_ctg_592164
694,3551,wwGlobalAMR.ERR2607403_ctg_541348_00013,-,vanH,RF0153,4.2e-18,67.4,0.1,8.6e-18,66.4,0.1,1.5,1,1,0,1,1,1,1,D-3-phosphoglycerate dehydrogenase      ,wwGlobalAMR.ERR2607403,ctg_541348,13,wwGlobalAMR.ERR2607403_ctg_541348
699,79,wwGlobalAMR.ERR2607403_ctg_768132_00001,-,adeA-adeI,RF0019,6.7e-18,66.8,9.0,6.7e-18,66.8,9.0,1.6,2,0,0,2,2,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_768132,1,wwGlobalAMR.ERR2607403_ctg_768132
701,788,wwGlobalAMR.ERR2607403_ctg_126015_00022,-,ClassB,RF0054,8.8e-18,66.5,0.0,1e-17,66.3,0.0,1.1,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC     ,wwGlobalAMR.ERR2607403,ctg_126015,22,wwGlobalAMR.ERR2607403_ctg_126015
702,1815,wwGlobalAMR.ERR2607403_ctg_790602_00001,-,MexH,RF0099,1.4e-17,66.1,0.3,2.5e-17,65.3,0.3,1.4,1,1,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_790602,1,wwGlobalAMR.ERR2607403_ctg_790602
704,586,wwGlobalAMR.ERR2607403_ctg_570380_00019,-,Chlor_Acetyltrans_CAT,RF0050,1.9e-17,65.7,0.4,5.3e-17,64.3,0.4,1.7,1,1,0,1,1,1,1,Streptogramin A acetyltransferase     ,wwGlobalAMR.ERR2607403,ctg_570380,19,wwGlobalAMR.ERR2607403_ctg_570380
706,1816,wwGlobalAMR.ERR2607403_ctg_839842_00008,-,MexH,RF0099,1.9e-17,65.7,3.3,6.7e-16,60.6,3.3,2.2,1,1,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_839842,8,wwGlobalAMR.ERR2607403_ctg_839842
711,659,wwGlobalAMR.ERR2607403_ctg_264137_00010,-,Chlor_Efflux_Pump,RF0051,2.7e-17,64.9,20.0,3.8e-16,61.2,20.0,2.3,1,1,0,1,1,1,1,sugar efflux transporter     ,wwGlobalAMR.ERR2607403,ctg_264137,10,wwGlobalAMR.ERR2607403_ctg_264137
716,81,wwGlobalAMR.ERR2607403_ctg_453570_00002,-,adeA-adeI,RF0019,3.2e-17,64.5,21.2,6e-15,57.1,21.2,2.1,1,1,0,1,1,1,1,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_453570,2,wwGlobalAMR.ERR2607403_ctg_453570
718,927,wwGlobalAMR.ERR2607403_ctg_331254_00002,-,ClassC-AmpC,RF0055,3.4e-17,64.3,0.1,3.1e-14,54.6,0.0,2.1,2,0,0,2,2,2,2,D-aminopeptidase       ,wwGlobalAMR.ERR2607403,ctg_331254,2,wwGlobalAMR.ERR2607403_ctg_331254
720,3648,wwGlobalAMR.ERR2607403_ctg_845931_00001,-,APH3'',RF0172,6.2e-17,63.9,0.3,5.5e-16,60.8,0.3,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12    ,wwGlobalAMR.ERR2607403,ctg_845931,1,wwGlobalAMR.ERR2607403_ctg_845931
721,3649,wwGlobalAMR.ERR2607403_ctg_23848_00004,-,APH3'',RF0172,7.3e-17,63.7,0.5,6.6e-16,60.5,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12    ,wwGlobalAMR.ERR2607403,ctg_23848,4,wwGlobalAMR.ERR2607403_ctg_23848
725,3595,wwGlobalAMR.ERR2607403_ctg_10710_00009,-,vanW,RF0157,9.6e-17,63.3,0.0,1.8e-16,62.4,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_10710,9,wwGlobalAMR.ERR2607403_ctg_10710
730,84,wwGlobalAMR.ERR2607403_ctg_592597_00003,-,adeA-adeI,RF0019,1.4e-16,62.5,23.0,7.2e-15,56.8,12.9,2.8,2,1,1,3,3,3,2,Efflux pump periplasmic linker BepF   ,wwGlobalAMR.ERR2607403,ctg_592597,3,wwGlobalAMR.ERR2607403_ctg_592597
731,85,wwGlobalAMR.ERR2607403_ctg_327057_00010,-,adeA-adeI,RF0019,1.5e-16,62.3,18.4,2.6e-15,58.3,8.3,2.2,2,0,0,2,2,2,2,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_327057,10,wwGlobalAMR.ERR2607403_ctg_327057
732,2432,wwGlobalAMR.ERR2607403_ctg_71124_00004,-,RND_efflux,RF0115,1e-16,62.3,2.4,1.2e-16,62.1,2.4,1.0,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_71124,4,wwGlobalAMR.ERR2607403_ctg_71124
736,86,wwGlobalAMR.ERR2607403_ctg_203834_00010,-,adeA-adeI,RF0019,1.7e-16,62.2,17.4,1.7e-16,62.2,17.4,2.7,2,1,1,3,3,2,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_203834,10,wwGlobalAMR.ERR2607403_ctg_203834
737,3046,wwGlobalAMR.ERR2607403_ctg_673443_00021,-,tet_MFS_efflux,RF0134,1.6e-16,62.2,30.1,6.1e-16,60.3,30.5,1.6,1,1,1,2,2,2,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_673443,21,wwGlobalAMR.ERR2607403_ctg_673443
744,87,wwGlobalAMR.ERR2607403_ctg_242548_00003,-,adeA-adeI,RF0019,2.9e-16,61.4,14.2,4.4e-16,60.8,14.2,1.2,1,0,0,1,1,1,1,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_242548,3,wwGlobalAMR.ERR2607403_ctg_242548
745,383,wwGlobalAMR.ERR2607403_ctg_541573_00003,-,adeC-adeK-oprM,RF0021,2.8e-16,61.4,27.8,1.9e-10,42.2,12.3,2.5,1,1,1,2,2,2,2,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_541573,3,wwGlobalAMR.ERR2607403_ctg_541573
747,384,wwGlobalAMR.ERR2607403_ctg_327672_00002,-,adeC-adeK-oprM,RF0021,3.3e-16,61.2,20.3,1.1e-14,56.1,20.3,2.6,1,1,0,1,1,1,1,Outer membrane protein TolC    ,wwGlobalAMR.ERR2607403,ctg_327672,2,wwGlobalAMR.ERR2607403_ctg_327672
750,666,wwGlobalAMR.ERR2607403_ctg_366512_00002,-,Chlor_Efflux_Pump,RF0051,6.2e-16,60.5,38.7,9.6e-16,59.8,13.0,2.2,2,0,0,2,2,2,1,Multidrug export protein EmrB    ,wwGlobalAMR.ERR2607403,ctg_366512,2,wwGlobalAMR.ERR2607403_ctg_366512
751,88,wwGlobalAMR.ERR2607403_ctg_91403_00007,-,adeA-adeI,RF0019,6.2e-16,60.3,3.1,5.2e-13,50.7,0.6,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_91403,7,wwGlobalAMR.ERR2607403_ctg_91403
752,3263,wwGlobalAMR.ERR2607403_ctg_402137_00008,-,tet_ribosomoal_protect,RF0135,4.8e-16,60.2,0.2,4.8e-16,60.2,0.2,2.4,2,1,0,3,3,3,1,Elongation factor 4     ,wwGlobalAMR.ERR2607403,ctg_402137,8,wwGlobalAMR.ERR2607403_ctg_402137
754,667,wwGlobalAMR.ERR2607403_ctg_82412_00005,-,Chlor_Efflux_Pump,RF0051,7.8e-16,60.1,34.3,9.6e-16,59.9,34.3,1.1,1,0,0,1,1,1,1,putative transporter      ,wwGlobalAMR.ERR2607403,ctg_82412,5,wwGlobalAMR.ERR2607403_ctg_82412
757,1572,wwGlobalAMR.ERR2607403_ctg_499710_00006,-,MexC,RF0097,7.7e-16,59.9,25.3,6.9e-15,56.8,25.3,1.9,1,1,0,1,1,1,1,Efflux pump periplasmic linker BepF   ,wwGlobalAMR.ERR2607403,ctg_499710,6,wwGlobalAMR.ERR2607403_ctg_499710
763,2433,wwGlobalAMR.ERR2607403_ctg_535190_00004,-,RND_efflux,RF0115,7.3e-16,59.5,0.0,9.4e-16,59.1,0.0,1.0,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_535190,4,wwGlobalAMR.ERR2607403_ctg_535190
764,386,wwGlobalAMR.ERR2607403_ctg_451408_00013,-,adeC-adeK-oprM,RF0021,1.1e-15,59.4,15.7,7.3e-15,56.7,15.7,2.2,1,1,0,1,1,1,1,Outer membrane protein TolC    ,wwGlobalAMR.ERR2607403,ctg_451408,13,wwGlobalAMR.ERR2607403_ctg_451408
765,798,wwGlobalAMR.ERR2607403_ctg_227825_00005,-,ClassB,RF0054,1.4e-15,59.3,0.0,1.8e-15,58.9,0.0,1.1,1,0,0,1,1,1,1,putative metallo-hydrolase      ,wwGlobalAMR.ERR2607403,ctg_227825,5,wwGlobalAMR.ERR2607403_ctg_227825
769,91,wwGlobalAMR.ERR2607403_ctg_131272_00009,-,adeA-adeI,RF0019,1.5e-15,59.0,16.3,7.4e-15,56.8,16.3,1.9,1,1,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_131272,9,wwGlobalAMR.ERR2607403_ctg_131272
770,2526,wwGlobalAMR.ERR2607403_ctg_581643_00030,-,SubclassB3,RF0125,2e-15,58.7,0.1,2.7e-15,58.2,0.1,1.1,1,0,0,1,1,1,1,putative metallo-hydrolase      ,wwGlobalAMR.ERR2607403,ctg_581643,30,wwGlobalAMR.ERR2607403_ctg_581643
771,3651,wwGlobalAMR.ERR2607403_ctg_596365_00010,-,APH3'',RF0172,2.4e-15,58.7,0.2,2.2e-14,55.6,0.2,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12    ,wwGlobalAMR.ERR2607403,ctg_596365,10,wwGlobalAMR.ERR2607403_ctg_596365
772,3053,wwGlobalAMR.ERR2607403_ctg_51693_00020,-,tet_MFS_efflux,RF0134,1.9e-15,58.6,19.1,1.2e-14,56.1,19.8,1.7,1,1,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_51693,20,wwGlobalAMR.ERR2607403_ctg_51693
773,3054,wwGlobalAMR.ERR2607403_ctg_296341_00019,-,tet_MFS_efflux,RF0134,2.1e-15,58.5,39.0,8.1e-15,56.6,39.0,1.7,1,1,0,1,1,1,1,Multidrug resistance protein MdtH    ,wwGlobalAMR.ERR2607403,ctg_296341,19,wwGlobalAMR.ERR2607403_ctg_296341
774,387,wwGlobalAMR.ERR2607403_ctg_232558_00003,-,adeC-adeK-oprM,RF0021,2.3e-15,58.4,15.8,1.5e-14,55.7,15.8,2.8,1,1,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcC    ,wwGlobalAMR.ERR2607403,ctg_232558,3,wwGlobalAMR.ERR2607403_ctg_232558
775,3556,wwGlobalAMR.ERR2607403_ctg_872175_00002,-,vanH,RF0153,2.6e-15,58.3,0.0,4e-15,57.6,0.0,1.3,1,0,0,1,1,1,1,Glyoxylate/hydroxypyruvate reductase A     ,wwGlobalAMR.ERR2607403,ctg_872175,2,wwGlobalAMR.ERR2607403_ctg_872175
777,92,wwGlobalAMR.ERR2607403_ctg_612272_00019,-,adeA-adeI,RF0019,2.8e-15,58.2,6.2,1.6e-12,49.0,5.0,2.2,2,0,0,2,2,2,2,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_612272,19,wwGlobalAMR.ERR2607403_ctg_612272
778,3652,wwGlobalAMR.ERR2607403_ctg_113049_00017,-,APH3'',RF0172,3.6e-15,58.1,0.4,3.1e-14,55.0,0.4,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12    ,wwGlobalAMR.ERR2607403,ctg_113049,17,wwGlobalAMR.ERR2607403_ctg_113049
780,93,wwGlobalAMR.ERR2607403_ctg_618713_00004,-,adeA-adeI,RF0019,3.4e-15,57.9,16.5,1.1e-14,56.3,16.5,1.6,1,1,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcB    ,wwGlobalAMR.ERR2607403,ctg_618713,4,wwGlobalAMR.ERR2607403_ctg_618713
782,94,wwGlobalAMR.ERR2607403_ctg_234702_00004,-,adeA-adeI,RF0019,4.3e-15,57.5,10.0,2.2e-14,55.2,10.0,1.8,1,1,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcB    ,wwGlobalAMR.ERR2607403,ctg_234702,4,wwGlobalAMR.ERR2607403_ctg_234702
785,3061,wwGlobalAMR.ERR2607403_ctg_570380_00023,-,tet_MFS_efflux,RF0134,6.2e-15,57.0,28.4,9.9e-14,53.0,28.5,2.0,1,1,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_570380,23,wwGlobalAMR.ERR2607403_ctg_570380
786,95,wwGlobalAMR.ERR2607403_ctg_270363_00006,-,adeA-adeI,RF0019,6.6e-15,56.9,18.5,3.9e-14,54.4,18.5,2.0,1,1,0,1,1,1,1,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_270363,6,wwGlobalAMR.ERR2607403_ctg_270363
788,1103,wwGlobalAMR.ERR2607403_ctg_853455_00020,-,emrE,RF0066,1.3e-14,56.8,6.5,1.5e-14,56.6,6.5,1.0,1,0,0,1,1,1,1,Multidrug resistance protein EbrB    ,wwGlobalAMR.ERR2607403,ctg_853455,20,wwGlobalAMR.ERR2607403_ctg_853455
790,3062,wwGlobalAMR.ERR2607403_ctg_480886_00008,-,tet_MFS_efflux,RF0134,8.6e-15,56.5,31.5,1.2e-14,56.0,31.5,1.2,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_480886,8,wwGlobalAMR.ERR2607403_ctg_480886
791,2434,wwGlobalAMR.ERR2607403_ctg_541573_00002,-,RND_efflux,RF0115,6.2e-15,56.4,1.6,6.8e-15,56.3,1.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC    ,wwGlobalAMR.ERR2607403,ctg_541573,2,wwGlobalAMR.ERR2607403_ctg_541573
795,3653,wwGlobalAMR.ERR2607403_ctg_599764_00048,-,APH3'',RF0172,1.8e-14,55.9,0.7,6.6e-14,54.0,0.6,1.8,1,1,0,1,1,1,1,30S ribosomal protein S12    ,wwGlobalAMR.ERR2607403,ctg_599764,48,wwGlobalAMR.ERR2607403_ctg_599764
800,1826,wwGlobalAMR.ERR2607403_ctg_365626_00002,-,MexH,RF0099,2.3e-14,55.6,3.9,5.2e-14,54.4,3.8,1.6,1,1,0,1,1,1,1,Cation efflux system protein CusB   ,wwGlobalAMR.ERR2607403,ctg_365626,2,wwGlobalAMR.ERR2607403_ctg_365626
